episode,reward,length,terminated,truncated,outcome
1,-1038.50,193,1,0,crashed
2,-446.02,87,1,0,crashed
3,-255.05,57,1,0,crashed
4,-76.20,86,1,0,crashed
5,-555.37,109,1,0,out_of_bounds
6,-123.34,73,1,0,crashed
7,-266.10,62,1,0,crashed
8,-415.09,61,1,0,crashed
9,-0.05,97,1,0,crashed
10,-116.86,72,1,0,crashed
11,-167.62,71,1,0,crashed
12,-85.88,56,1,0,crashed
13,-315.96,113,1,0,crashed
14,-248.69,87,1,0,crashed
15,-533.13,70,1,0,crashed
16,-363.09,55,1,0,crashed
17,-457.64,67,1,0,crashed
18,-310.69,53,1,0,crashed
19,-662.86,80,1,0,crashed
20,-490.72,76,1,0,out_of_bounds
21,-351.14,55,1,0,crashed
22,-448.92,58,1,0,crashed
23,-493.32,64,1,0,crashed
24,-571.36,77,1,0,crashed
25,-289.13,83,1,0,crashed
26,-203.23,88,1,0,crashed
27,-191.76,57,1,0,crashed
28,-162.66,79,1,0,crashed
29,-145.96,87,1,0,crashed
30,-153.96,72,1,0,crashed
31,-230.86,62,1,0,crashed
32,-157.94,57,1,0,crashed
33,-168.42,53,1,0,crashed
34,-22.09,123,1,0,crashed
35,-147.87,64,1,0,crashed
36,11.44,75,1,0,crashed
37,-253.60,75,1,0,crashed
38,-102.31,97,1,0,crashed
39,-239.51,82,1,0,crashed
40,-33.53,100,1,0,crashed
41,-88.39,115,1,0,crashed
42,-311.10,142,1,0,crashed
43,-209.74,128,1,0,crashed
44,-99.85,328,1,0,crashed
45,-374.25,426,1,0,out_of_bounds
46,-148.91,1000,0,1,time_limit
47,-154.37,1000,0,1,time_limit
48,-152.29,1000,0,1,time_limit
49,-243.52,943,1,0,out_of_bounds
50,-112.45,1000,0,1,time_limit
51,-429.06,321,1,0,crashed
52,-89.84,1000,0,1,time_limit
53,-176.18,1000,0,1,time_limit
54,-226.99,688,1,0,crashed
55,-151.33,1000,0,1,time_limit
56,-141.97,1000,0,1,time_limit
57,-99.48,1000,0,1,time_limit
58,-100.60,1000,0,1,time_limit
59,-112.77,1000,0,1,time_limit
60,-89.11,1000,0,1,time_limit
61,-107.91,1000,0,1,time_limit
62,-341.84,584,1,0,crashed
63,-130.72,602,1,0,out_of_bounds
64,-296.31,352,1,0,crashed
65,-693.79,963,1,0,crashed
66,-127.23,289,1,0,crashed
67,-282.49,188,1,0,crashed
68,-289.56,581,1,0,crashed
69,-69.92,1000,0,1,time_limit
70,-88.73,1000,0,1,time_limit
71,-364.48,519,1,0,crashed
72,-91.06,451,1,0,crashed
73,-454.47,723,1,0,crashed
74,-319.30,169,1,0,crashed
75,-337.54,108,1,0,crashed
76,-178.66,290,1,0,crashed
77,-483.52,220,1,0,crashed
78,-311.61,479,1,0,crashed
79,-271.02,438,1,0,crashed
80,-333.19,998,1,0,crashed
81,-40.47,1000,0,1,time_limit
82,-333.39,488,1,0,crashed
83,-199.17,293,1,0,crashed
84,-129.42,228,1,0,crashed
85,-164.42,254,1,0,out_of_bounds
86,-271.94,475,1,0,crashed
87,-190.31,377,1,0,crashed
88,-186.78,380,1,0,crashed
89,-315.73,251,1,0,crashed
90,-10.78,1000,0,1,time_limit
91,-36.39,1000,0,1,time_limit
92,-316.26,661,1,0,crashed
93,-142.23,321,1,0,crashed
94,-55.72,176,1,0,crashed
95,-194.79,173,1,0,crashed
96,-85.16,320,1,0,crashed
97,-242.68,383,1,0,crashed
98,11.45,190,1,0,crashed
99,147.02,833,1,0,landed_success
100,-221.66,303,1,0,crashed
101,-124.56,266,1,0,crashed
102,-90.07,257,1,0,crashed
103,-325.03,635,1,0,crashed
104,-199.34,155,1,0,crashed
105,-219.31,375,1,0,crashed
106,-46.96,484,1,0,crashed
107,-51.03,248,1,0,crashed
108,-319.04,373,1,0,crashed
109,-8.79,1000,0,1,time_limit
110,-161.78,261,1,0,crashed
111,-153.11,490,1,0,crashed
112,-239.30,519,1,0,crashed
113,-158.28,501,1,0,crashed
114,-335.47,707,1,0,crashed
115,152.07,559,1,0,landed_success
116,-183.58,551,1,0,out_of_bounds
117,143.67,705,1,0,landed_success
118,-237.28,305,1,0,crashed
119,-393.83,494,1,0,crashed
120,-123.75,1000,0,1,time_limit
121,-261.47,700,1,0,crashed
122,-112.87,1000,0,1,time_limit
123,-240.61,231,1,0,crashed
124,-136.47,1000,0,1,time_limit
125,17.50,1000,0,1,time_limit
126,-208.19,908,1,0,crashed
127,-148.33,1000,0,1,time_limit
128,2.18,1000,0,1,time_limit
129,-124.38,1000,0,1,time_limit
130,-54.86,1000,0,1,time_limit
131,-131.85,1000,0,1,time_limit
132,-95.98,1000,0,1,time_limit
133,79.54,1000,0,1,time_limit
134,-135.75,1000,0,1,time_limit
135,-70.89,1000,0,1,time_limit
136,-222.99,990,1,0,out_of_bounds
137,-87.93,1000,0,1,time_limit
138,-74.00,1000,0,1,time_limit
139,-141.25,1000,0,1,time_limit
140,-119.99,1000,0,1,time_limit
141,-123.03,1000,0,1,time_limit
142,-133.53,1000,0,1,time_limit
143,-136.39,1000,0,1,time_limit
144,-103.29,1000,0,1,time_limit
145,-35.66,1000,0,1,time_limit
146,-29.80,1000,0,1,time_limit
147,-132.15,1000,0,1,time_limit
148,-25.06,1000,0,1,time_limit
149,-143.09,1000,0,1,time_limit
150,-96.65,1000,0,1,time_limit
151,-85.47,1000,0,1,time_limit
152,-103.72,1000,0,1,time_limit
153,-82.69,1000,0,1,time_limit
