episode,reward,length,terminated,truncated,outcome
1,-143.48,88,1,0,crashed
2,-128.42,96,1,0,crashed
3,-376.85,98,1,0,crashed
4,-86.41,85,1,0,crashed
5,-402.97,113,1,0,crashed
6,-77.44,93,1,0,crashed
7,-56.17,56,1,0,crashed
8,-78.38,79,1,0,crashed
9,-114.38,142,1,0,crashed
10,-311.93,100,1,0,out_of_bounds
11,-135.52,101,1,0,crashed
12,-115.29,133,1,0,crashed
13,23.45,80,1,0,crashed
14,-90.30,73,1,0,crashed
15,-136.60,79,1,0,crashed
16,-241.44,94,1,0,crashed
17,-93.49,83,1,0,crashed
18,-235.80,112,1,0,out_of_bounds
19,-287.62,99,1,0,out_of_bounds
20,-83.17,74,1,0,crashed
21,-253.78,72,1,0,crashed
22,-97.43,109,1,0,crashed
23,-203.35,76,1,0,crashed
24,-76.26,105,1,0,crashed
25,-107.94,70,1,0,crashed
26,-146.91,115,1,0,crashed
27,-185.53,106,1,0,out_of_bounds
28,-37.73,80,1,0,crashed
29,-88.33,86,1,0,crashed
30,-384.23,125,1,0,out_of_bounds
31,-198.36,106,1,0,out_of_bounds
32,-92.86,79,1,0,crashed
33,-75.94,139,1,0,crashed
34,-219.59,108,1,0,out_of_bounds
35,-204.21,120,1,0,crashed
36,-411.22,94,1,0,out_of_bounds
37,-322.83,82,1,0,crashed
38,-365.65,89,1,0,out_of_bounds
39,-66.08,65,1,0,crashed
40,-69.05,80,1,0,crashed
41,-85.09,126,1,0,crashed
42,-175.31,73,1,0,crashed
43,-310.30,88,1,0,crashed
44,-169.10,92,1,0,crashed
45,-154.66,140,1,0,crashed
46,-106.72,101,1,0,crashed
47,-346.70,121,1,0,out_of_bounds
48,-135.49,78,1,0,crashed
49,-57.83,68,1,0,crashed
50,-45.98,68,1,0,crashed
51,-84.23,130,1,0,crashed
52,-137.61,99,1,0,crashed
53,-175.07,115,1,0,crashed
54,-194.90,119,1,0,crashed
55,-256.70,136,1,0,out_of_bounds
56,-109.08,128,1,0,crashed
57,-196.49,158,1,0,out_of_bounds
58,-232.02,115,1,0,crashed
59,-146.36,134,1,0,out_of_bounds
60,-92.21,128,1,0,crashed
61,-339.62,91,1,0,crashed
62,-170.70,111,1,0,crashed
63,-180.68,116,1,0,out_of_bounds
64,-276.73,97,1,0,out_of_bounds
65,-49.19,124,1,0,crashed
66,-373.72,85,1,0,out_of_bounds
67,-95.84,87,1,0,crashed
68,-155.01,183,1,0,crashed
69,-106.25,140,1,0,crashed
70,-189.03,98,1,0,crashed
71,-158.82,92,1,0,crashed
72,-245.24,138,1,0,crashed
73,-51.81,71,1,0,crashed
74,-120.95,133,1,0,crashed
75,-50.09,109,1,0,crashed
76,-353.95,109,1,0,crashed
77,-211.00,176,1,0,crashed
78,-51.93,77,1,0,crashed
79,-431.34,129,1,0,crashed
80,-218.73,132,1,0,crashed
81,-224.71,115,1,0,crashed
82,-63.75,122,1,0,crashed
83,-275.45,94,1,0,crashed
84,-60.28,101,1,0,crashed
85,-39.93,112,1,0,crashed
86,-121.35,128,1,0,crashed
87,-43.80,72,1,0,crashed
88,-93.83,106,1,0,crashed
89,-91.48,131,1,0,crashed
90,-445.21,122,1,0,crashed
91,-332.45,84,1,0,crashed
92,-182.80,128,1,0,crashed
93,-30.77,147,1,0,crashed
94,-146.49,181,1,0,crashed
95,-149.68,164,1,0,crashed
96,-5.67,172,1,0,crashed
97,-215.77,116,1,0,crashed
98,-413.49,130,1,0,crashed
99,-359.46,137,1,0,crashed
100,-226.24,91,1,0,crashed
101,-449.31,106,1,0,crashed
102,-244.78,129,1,0,crashed
103,-73.16,94,1,0,crashed
104,-158.17,107,1,0,crashed
105,-97.67,87,1,0,crashed
106,-124.59,109,1,0,crashed
107,-146.64,136,1,0,crashed
108,-324.07,113,1,0,out_of_bounds
109,16.72,94,1,0,crashed
110,-184.54,137,1,0,crashed
