episode,reward,length,terminated,truncated,outcome
1,-267.76,60,1,0,crashed
2,-80.64,63,1,0,crashed
3,-145.14,87,1,0,crashed
4,-180.85,72,1,0,crashed
5,-173.07,67,1,0,crashed
6,-293.24,78,1,0,crashed
7,-89.70,68,1,0,crashed
8,-117.02,92,1,0,crashed
9,-381.70,89,1,0,crashed
10,-439.78,91,1,0,out_of_bounds
11,-229.37,107,1,0,out_of_bounds
12,-292.88,87,1,0,crashed
13,-572.03,103,1,0,crashed
14,-250.39,100,1,0,out_of_bounds
15,-338.63,112,1,0,crashed
16,-132.14,90,1,0,crashed
17,-277.48,91,1,0,crashed
18,-115.74,63,1,0,crashed
19,-146.51,69,1,0,crashed
20,-84.77,73,1,0,crashed
21,-321.08,113,1,0,crashed
22,-232.70,95,1,0,crashed
23,-125.53,77,1,0,crashed
24,-426.16,81,1,0,crashed
25,-434.00,158,1,0,crashed
26,-217.09,114,1,0,crashed
27,-87.20,98,1,0,crashed
28,-110.41,84,1,0,crashed
29,-358.39,126,1,0,crashed
30,-132.54,100,1,0,crashed
31,-156.51,81,1,0,crashed
32,-188.19,65,1,0,crashed
33,-310.40,137,1,0,crashed
34,-458.88,93,1,0,crashed
35,-161.89,97,1,0,crashed
36,-442.06,112,1,0,out_of_bounds
37,-63.53,92,1,0,crashed
38,-84.05,64,1,0,crashed
39,-116.82,71,1,0,crashed
40,-254.02,117,1,0,crashed
41,-100.51,98,1,0,crashed
42,-228.00,63,1,0,crashed
43,-135.03,75,1,0,crashed
44,-219.18,75,1,0,crashed
45,-307.36,107,1,0,out_of_bounds
46,-238.02,108,1,0,crashed
47,-269.02,110,1,0,crashed
48,-169.23,69,1,0,crashed
49,-253.90,104,1,0,crashed
50,-223.02,97,1,0,crashed
51,-60.73,68,1,0,crashed
52,-96.92,63,1,0,crashed
53,-113.24,104,1,0,crashed
54,-25.71,79,1,0,crashed
55,-139.53,62,1,0,crashed
56,-286.31,88,1,0,crashed
57,14.51,103,1,0,crashed
58,-108.15,80,1,0,crashed
59,-305.99,85,1,0,out_of_bounds
60,-303.32,135,1,0,out_of_bounds
61,-455.78,82,1,0,out_of_bounds
62,-165.40,68,1,0,crashed
63,-91.11,104,1,0,crashed
64,-21.51,108,1,0,crashed
65,-108.62,125,1,0,crashed
66,-115.53,81,1,0,crashed
67,-205.50,104,1,0,out_of_bounds
68,-236.76,84,1,0,crashed
69,-265.04,99,1,0,crashed
70,-216.04,109,1,0,crashed
71,-274.35,101,1,0,crashed
72,-155.92,127,1,0,crashed
73,-299.70,129,1,0,crashed
74,-333.10,79,1,0,crashed
75,-203.50,111,1,0,crashed
76,-307.21,111,1,0,crashed
77,-132.87,120,1,0,crashed
78,-33.10,126,1,0,crashed
79,-378.23,98,1,0,crashed
80,-169.63,81,1,0,crashed
81,-44.24,67,1,0,crashed
82,-187.77,117,1,0,crashed
83,-264.58,140,1,0,crashed
84,-110.14,94,1,0,crashed
85,-88.06,89,1,0,crashed
86,-394.73,87,1,0,crashed
87,-111.97,105,1,0,crashed
88,-147.64,130,1,0,crashed
89,-97.42,63,1,0,crashed
90,-134.03,110,1,0,crashed
91,-82.86,113,1,0,crashed
92,-176.56,155,1,0,crashed
93,-150.89,65,1,0,crashed
94,-119.47,78,1,0,crashed
95,-103.68,106,1,0,crashed
96,-91.72,93,1,0,crashed
97,-81.83,61,1,0,crashed
98,-85.04,63,1,0,crashed
99,-86.86,60,1,0,crashed
100,-361.30,84,1,0,crashed
101,-79.99,66,1,0,crashed
102,-96.38,85,1,0,crashed
103,-101.88,86,1,0,crashed
104,-128.29,88,1,0,crashed
105,-378.14,138,1,0,crashed
106,-352.08,110,1,0,out_of_bounds
107,-80.25,60,1,0,crashed
108,-381.17,86,1,0,out_of_bounds
109,-215.19,139,1,0,crashed
110,-102.12,65,1,0,crashed
111,-141.09,76,1,0,crashed
112,-86.56,65,1,0,crashed
113,-119.09,75,1,0,crashed
114,-217.04,89,1,0,crashed
115,-96.53,71,1,0,crashed
116,-217.59,154,1,0,crashed
117,-402.57,92,1,0,crashed
118,-65.82,64,1,0,crashed
119,-201.65,107,1,0,crashed
120,-117.30,90,1,0,crashed
121,-121.38,84,1,0,crashed
122,-139.21,111,1,0,crashed
123,-111.72,83,1,0,crashed
124,-127.76,128,1,0,crashed
125,-387.53,116,1,0,crashed
126,-89.00,99,1,0,crashed
127,-83.32,70,1,0,crashed
128,-125.80,85,1,0,crashed
129,-196.77,87,1,0,crashed
130,-202.13,129,1,0,crashed
131,-127.81,77,1,0,crashed
132,-119.20,83,1,0,crashed
133,-198.06,103,1,0,crashed
134,-99.49,114,1,0,crashed
135,-87.92,100,1,0,crashed
136,-93.49,110,1,0,crashed
137,-284.82,80,1,0,crashed
138,-168.62,103,1,0,crashed
139,-206.66,99,1,0,crashed
140,-241.74,96,1,0,out_of_bounds
141,-106.11,94,1,0,crashed
142,-185.19,178,1,0,crashed
143,-114.59,98,1,0,crashed
144,-184.05,59,1,0,crashed
145,-161.24,66,1,0,crashed
146,-229.60,120,1,0,crashed
147,-108.70,74,1,0,crashed
148,-179.77,104,1,0,out_of_bounds
149,-118.49,124,1,0,crashed
150,-53.93,78,1,0,crashed
151,-61.56,77,1,0,crashed
152,-151.85,101,1,0,crashed
153,-87.63,77,1,0,crashed
154,-203.94,136,1,0,crashed
155,-75.34,118,1,0,crashed
156,-337.82,126,1,0,out_of_bounds
157,-299.49,93,1,0,crashed
158,-222.45,70,1,0,crashed
159,-77.57,107,1,0,crashed
160,-183.58,128,1,0,crashed
161,-170.95,113,1,0,crashed
162,-90.99,84,1,0,crashed
163,-216.45,84,1,0,crashed
164,-159.48,63,1,0,crashed
165,-137.10,124,1,0,crashed
166,-52.01,108,1,0,crashed
167,-284.92,126,1,0,crashed
168,-296.58,98,1,0,out_of_bounds
169,-82.86,67,1,0,crashed
170,-113.80,129,1,0,crashed
171,-124.75,106,1,0,crashed
172,-73.88,79,1,0,crashed
173,-204.14,119,1,0,crashed
174,-80.14,76,1,0,crashed
175,-423.52,104,1,0,crashed
176,-124.01,75,1,0,crashed
177,-168.31,96,1,0,crashed
178,-88.87,119,1,0,crashed
179,-336.63,65,1,0,crashed
180,-173.93,129,1,0,crashed
181,-115.57,150,1,0,crashed
182,-123.12,96,1,0,crashed
183,-96.03,102,1,0,crashed
184,-122.93,85,1,0,crashed
185,-292.95,113,1,0,out_of_bounds
186,-133.49,137,1,0,crashed
187,-79.96,79,1,0,crashed
188,-88.10,110,1,0,crashed
189,-211.14,99,1,0,out_of_bounds
190,-87.99,130,1,0,crashed
191,-119.16,93,1,0,crashed
192,-227.90,102,1,0,crashed
193,-73.55,106,1,0,crashed
194,-391.96,114,1,0,out_of_bounds
195,38.07,89,1,0,crashed
196,-73.96,72,1,0,crashed
197,-253.83,132,1,0,crashed
198,-132.41,73,1,0,crashed
199,-141.37,101,1,0,crashed
200,-63.52,120,1,0,crashed
201,-338.22,104,1,0,out_of_bounds
202,-168.89,69,1,0,crashed
203,-319.32,99,1,0,crashed
204,-239.51,111,1,0,out_of_bounds
205,-55.90,61,1,0,crashed
206,-91.93,118,1,0,crashed
207,-35.71,83,1,0,crashed
208,-90.17,115,1,0,crashed
209,-94.71,93,1,0,crashed
210,-304.65,134,1,0,out_of_bounds
211,-67.02,83,1,0,crashed
212,-217.92,104,1,0,crashed
213,-144.26,83,1,0,crashed
214,42.16,120,1,0,crashed
215,-142.56,115,1,0,crashed
216,-123.71,123,1,0,crashed
217,-311.29,104,1,0,crashed
218,-119.21,89,1,0,crashed
219,-172.66,120,1,0,crashed
220,-269.42,71,1,0,crashed
221,-84.78,85,1,0,crashed
222,-241.11,120,1,0,crashed
223,-180.12,87,1,0,crashed
224,-85.20,115,1,0,crashed
225,-97.20,102,1,0,crashed
226,-128.21,90,1,0,crashed
227,-201.76,121,1,0,crashed
228,-237.48,133,1,0,crashed
229,-196.14,122,1,0,crashed
230,-68.24,124,1,0,crashed
231,-147.84,119,1,0,crashed
232,-119.70,90,1,0,crashed
233,-310.58,171,1,0,crashed
234,-194.77,98,1,0,crashed
235,-146.77,91,1,0,crashed
236,-232.70,97,1,0,crashed
237,-220.40,151,1,0,crashed
238,-185.84,162,1,0,crashed
239,-120.58,110,1,0,crashed
240,-156.64,120,1,0,out_of_bounds
241,-105.39,117,1,0,crashed
242,-119.94,116,1,0,crashed
243,-190.02,115,1,0,crashed
244,-188.41,176,1,0,crashed
245,-152.69,112,1,0,crashed
246,-70.74,70,1,0,crashed
247,-81.61,76,1,0,crashed
248,-342.00,119,1,0,crashed
249,-87.02,149,1,0,crashed
250,-160.27,110,1,0,crashed
251,-70.57,84,1,0,crashed
252,-224.42,108,1,0,out_of_bounds
253,-163.83,111,1,0,crashed
254,-156.68,86,1,0,crashed
255,-94.86,91,1,0,crashed
256,-255.87,148,1,0,crashed
257,-85.16,101,1,0,crashed
258,-169.10,134,1,0,crashed
259,-53.68,99,1,0,crashed
260,-337.01,126,1,0,crashed
261,-152.59,106,1,0,crashed
262,-103.95,103,1,0,crashed
263,-144.71,109,1,0,crashed
264,-156.96,140,1,0,crashed
265,-119.96,231,1,0,crashed
266,-414.47,127,1,0,crashed
267,18.99,143,1,0,crashed
268,-120.12,80,1,0,crashed
269,-181.19,145,1,0,crashed
270,-204.39,101,1,0,out_of_bounds
271,-264.73,79,1,0,crashed
272,35.27,112,1,0,crashed
273,-72.07,90,1,0,crashed
274,-69.36,111,1,0,crashed
275,-191.65,79,1,0,crashed
276,-153.73,135,1,0,crashed
277,-174.33,763,1,0,crashed
278,-23.04,102,1,0,crashed
279,-93.32,120,1,0,crashed
280,-96.08,99,1,0,crashed
281,-96.93,110,1,0,crashed
282,-110.04,99,1,0,crashed
283,-56.48,100,1,0,crashed
284,-114.09,101,1,0,crashed
285,-175.93,96,1,0,out_of_bounds
286,-81.08,81,1,0,crashed
287,-127.51,193,1,0,crashed
288,-323.63,120,1,0,crashed
289,-57.45,62,1,0,crashed
290,-281.53,163,1,0,crashed
291,-67.12,110,1,0,crashed
292,-68.14,221,1,0,crashed
293,-125.61,170,1,0,crashed
294,-68.81,118,1,0,crashed
295,-319.80,365,1,0,crashed
296,-82.74,89,1,0,crashed
297,-94.08,186,1,0,crashed
298,-46.27,139,1,0,crashed
299,-158.57,132,1,0,crashed
300,-169.67,113,1,0,crashed
301,-167.38,109,1,0,out_of_bounds
302,-65.56,196,1,0,crashed
303,-117.09,229,1,0,crashed
304,-101.74,98,1,0,crashed
305,-228.27,241,1,0,crashed
306,-76.18,92,1,0,crashed
307,-255.59,97,1,0,crashed
308,-180.87,182,1,0,crashed
309,-162.94,190,1,0,crashed
310,-171.14,243,1,0,crashed
311,-22.18,130,1,0,crashed
312,-66.50,90,1,0,crashed
313,-82.94,120,1,0,crashed
314,-328.31,128,1,0,out_of_bounds
315,-29.41,121,1,0,crashed
316,-335.25,125,1,0,crashed
317,-89.28,87,1,0,crashed
318,-99.17,177,1,0,crashed
319,-185.84,175,1,0,crashed
320,-227.25,292,1,0,crashed
321,-336.82,101,1,0,crashed
322,-42.99,175,1,0,crashed
323,-93.71,77,1,0,crashed
324,-39.13,123,1,0,crashed
325,-112.78,86,1,0,crashed
326,-343.33,305,1,0,crashed
327,-188.37,96,1,0,crashed
328,-41.89,73,1,0,crashed
329,-73.55,120,1,0,crashed
330,-107.42,316,1,0,crashed
331,-97.71,132,1,0,crashed
332,-248.56,175,1,0,crashed
333,-22.88,109,1,0,crashed
334,-91.92,263,1,0,crashed
335,-412.56,217,1,0,crashed
336,-617.29,253,1,0,out_of_bounds
337,-58.43,103,1,0,crashed
338,-253.89,248,1,0,crashed
339,-52.30,216,1,0,crashed
340,37.79,93,1,0,crashed
341,-138.90,158,1,0,crashed
342,6.14,111,1,0,crashed
343,-151.36,353,1,0,out_of_bounds
344,-88.57,157,1,0,out_of_bounds
345,-83.37,148,1,0,crashed
346,-123.77,169,1,0,crashed
347,-379.30,395,1,0,crashed
348,-374.50,325,1,0,crashed
349,-90.88,134,1,0,crashed
350,-60.53,116,1,0,crashed
351,-24.40,137,1,0,crashed
352,-59.27,218,1,0,crashed
353,-34.22,100,1,0,crashed
354,8.22,109,1,0,crashed
355,-46.29,199,1,0,crashed
356,1.05,234,1,0,crashed
357,-272.69,305,1,0,crashed
358,-615.77,330,1,0,out_of_bounds
359,-416.08,240,1,0,crashed
360,-14.38,86,1,0,crashed
361,-66.26,274,1,0,crashed
362,-148.45,102,1,0,crashed
363,-187.10,216,1,0,out_of_bounds
364,-114.36,107,1,0,crashed
365,-31.87,92,1,0,crashed
366,-206.26,78,1,0,crashed
367,-385.51,149,1,0,out_of_bounds
368,-138.44,96,1,0,crashed
369,-61.09,112,1,0,crashed
370,-65.03,197,1,0,crashed
371,-97.13,233,1,0,crashed
372,-224.58,186,1,0,crashed
373,-269.69,150,1,0,crashed
374,-106.28,199,1,0,crashed
375,-242.19,180,1,0,crashed
376,-207.02,276,1,0,out_of_bounds
377,-201.60,146,1,0,crashed
378,-47.58,87,1,0,crashed
379,-43.44,138,1,0,crashed
380,-126.60,141,1,0,crashed
381,-57.13,132,1,0,crashed
382,-267.03,593,1,0,crashed
383,-43.60,173,1,0,crashed
384,-61.26,477,1,0,crashed
385,20.96,98,1,0,crashed
386,-8.97,174,1,0,crashed
387,-53.57,284,1,0,crashed
388,-237.53,337,1,0,out_of_bounds
389,-32.06,129,1,0,crashed
390,-30.37,110,1,0,crashed
391,-22.93,170,1,0,crashed
392,-102.57,291,1,0,crashed
393,-76.47,75,1,0,crashed
394,7.98,123,1,0,crashed
395,2.67,122,1,0,crashed
396,-23.73,319,1,0,crashed
397,-76.56,177,1,0,crashed
398,-10.44,126,1,0,crashed
399,-83.46,197,1,0,crashed
400,-47.24,177,1,0,crashed
401,-52.07,141,1,0,crashed
402,-27.77,163,1,0,crashed
403,10.31,103,1,0,crashed
404,-63.17,242,1,0,crashed
405,-12.69,147,1,0,crashed
406,-19.16,243,1,0,crashed
407,-51.23,131,1,0,crashed
408,-22.79,111,1,0,crashed
409,-48.85,97,1,0,crashed
410,-355.33,365,1,0,out_of_bounds
411,-47.81,142,1,0,crashed
412,-35.73,249,1,0,crashed
413,-61.03,227,1,0,crashed
414,32.83,246,1,0,crashed
415,-41.56,194,1,0,crashed
416,-60.42,163,1,0,crashed
417,-123.14,267,1,0,out_of_bounds
418,0.86,272,1,0,crashed
419,-23.25,174,1,0,crashed
420,23.03,185,1,0,crashed
421,-32.10,215,1,0,crashed
422,-23.15,257,1,0,crashed
423,-135.37,87,1,0,crashed
424,-141.57,244,1,0,out_of_bounds
425,-39.65,146,1,0,crashed
426,10.11,123,1,0,crashed
427,-49.06,176,1,0,crashed
428,-46.38,216,1,0,crashed
429,-41.44,75,1,0,crashed
430,-178.73,150,1,0,crashed
431,-37.38,236,1,0,crashed
432,-75.54,170,1,0,crashed
433,2.07,1001,0,1,time_limit
434,-67.42,128,1,0,crashed
435,-53.74,128,1,0,crashed
436,18.24,103,1,0,crashed
437,18.62,100,1,0,crashed
438,-98.05,264,1,0,crashed
439,-74.79,881,1,0,crashed
440,6.25,232,1,0,crashed
441,-232.51,566,1,0,out_of_bounds
442,30.53,135,1,0,crashed
443,-103.87,415,1,0,crashed
444,-203.10,403,1,0,out_of_bounds
445,-303.39,571,1,0,out_of_bounds
446,-255.62,490,1,0,out_of_bounds
447,-163.73,236,1,0,out_of_bounds
448,-182.47,214,1,0,out_of_bounds
449,-96.38,245,1,0,crashed
450,-37.97,132,1,0,crashed
451,-26.86,189,1,0,crashed
452,34.27,147,1,0,crashed
453,-138.92,251,1,0,out_of_bounds
454,18.00,170,1,0,crashed
455,-125.09,188,1,0,crashed
456,-64.80,107,1,0,crashed
457,-109.64,236,1,0,crashed
458,5.07,87,1,0,crashed
459,-42.96,76,1,0,crashed
460,-16.22,97,1,0,crashed
