episode,reward,length,terminated,truncated,outcome
1,-116.19,69,1,0,crashed
2,-336.83,94,1,0,crashed
3,-215.54,86,1,0,crashed
4,-406.76,119,1,0,crashed
5,-143.66,97,1,0,crashed
6,-227.09,93,1,0,crashed
7,-100.24,64,1,0,crashed
8,-94.29,63,1,0,crashed
9,-130.38,87,1,0,crashed
10,-308.51,94,1,0,crashed
11,-229.00,96,1,0,crashed
12,-215.88,65,1,0,crashed
13,-189.00,64,1,0,crashed
14,-141.03,86,1,0,crashed
15,-174.08,90,1,0,crashed
16,-116.56,72,1,0,crashed
17,-153.51,113,1,0,crashed
18,-325.17,84,1,0,out_of_bounds
19,-462.27,79,1,0,crashed
20,-207.12,91,1,0,crashed
21,-106.42,99,1,0,crashed
22,-116.51,119,1,0,crashed
23,-243.88,82,1,0,crashed
24,-442.17,100,1,0,crashed
25,-242.04,94,1,0,crashed
26,-232.87,82,1,0,crashed
27,-160.12,97,1,0,crashed
28,-105.83,59,1,0,crashed
29,-341.27,114,1,0,crashed
30,-498.25,88,1,0,crashed
31,-139.86,77,1,0,crashed
32,-132.09,103,1,0,crashed
33,-367.08,92,1,0,crashed
34,-200.90,100,1,0,crashed
35,-130.00,69,1,0,crashed
36,-127.12,80,1,0,crashed
37,-215.11,65,1,0,crashed
38,-143.69,84,1,0,crashed
39,-262.08,95,1,0,crashed
40,-112.23,75,1,0,crashed
41,-89.79,79,1,0,crashed
42,-145.06,93,1,0,crashed
43,-344.86,79,1,0,crashed
44,-122.52,103,1,0,crashed
45,-178.75,60,1,0,crashed
46,-54.67,68,1,0,crashed
47,-85.98,71,1,0,crashed
48,-437.52,122,1,0,crashed
49,-159.17,93,1,0,crashed
50,-124.49,69,1,0,crashed
51,-245.27,67,1,0,crashed
52,-97.21,69,1,0,crashed
53,-233.14,92,1,0,crashed
54,-264.29,85,1,0,crashed
55,-114.09,133,1,0,crashed
56,-313.66,114,1,0,crashed
57,-272.11,92,1,0,crashed
58,-93.93,60,1,0,crashed
59,-177.85,125,1,0,crashed
60,-406.21,90,1,0,crashed
61,-295.21,84,1,0,crashed
62,-414.16,91,1,0,crashed
63,-231.35,74,1,0,crashed
64,-215.49,95,1,0,crashed
65,-120.48,90,1,0,crashed
66,-58.68,74,1,0,crashed
67,-509.84,109,1,0,crashed
68,-139.18,87,1,0,crashed
69,-242.64,90,1,0,crashed
70,-146.23,95,1,0,crashed
71,-178.35,67,1,0,crashed
72,-101.46,68,1,0,crashed
73,-141.15,95,1,0,crashed
74,-333.19,110,1,0,crashed
75,-399.31,79,1,0,crashed
76,-82.56,84,1,0,crashed
77,-259.87,104,1,0,crashed
78,-28.56,98,1,0,crashed
79,-320.39,104,1,0,out_of_bounds
80,-150.78,71,1,0,crashed
81,-450.79,102,1,0,out_of_bounds
82,-89.28,75,1,0,crashed
83,-292.42,69,1,0,crashed
84,-250.98,101,1,0,crashed
85,-112.62,64,1,0,crashed
86,-119.33,78,1,0,crashed
87,-538.92,97,1,0,out_of_bounds
88,-402.14,89,1,0,out_of_bounds
89,-281.44,89,1,0,crashed
90,-303.08,139,1,0,out_of_bounds
91,-126.03,69,1,0,crashed
92,-343.07,97,1,0,out_of_bounds
93,-339.55,121,1,0,crashed
94,-251.89,88,1,0,crashed
95,-209.45,131,1,0,out_of_bounds
96,-282.68,123,1,0,crashed
97,-293.65,121,1,0,crashed
98,-405.66,109,1,0,crashed
99,-216.82,89,1,0,crashed
100,-175.39,73,1,0,crashed
101,-339.79,72,1,0,crashed
102,-291.51,120,1,0,crashed
103,-477.42,125,1,0,crashed
104,-331.81,139,1,0,out_of_bounds
105,-89.53,82,1,0,crashed
106,-223.78,82,1,0,crashed
107,-54.35,76,1,0,crashed
108,-167.97,123,1,0,crashed
109,-265.37,92,1,0,crashed
110,-303.33,67,1,0,crashed
111,-193.61,146,1,0,out_of_bounds
112,-97.44,70,1,0,crashed
113,-406.52,144,1,0,crashed
114,-356.46,110,1,0,crashed
115,-328.90,108,1,0,crashed
116,-221.41,80,1,0,crashed
117,-230.30,93,1,0,crashed
118,-384.82,121,1,0,crashed
119,-316.46,134,1,0,crashed
120,-232.01,82,1,0,crashed
121,-343.92,77,1,0,crashed
122,-90.58,110,1,0,crashed
123,-319.16,132,1,0,out_of_bounds
124,-454.35,78,1,0,crashed
125,-100.04,64,1,0,crashed
126,-400.61,88,1,0,crashed
127,-384.90,92,1,0,out_of_bounds
128,-249.50,109,1,0,out_of_bounds
129,-282.49,69,1,0,crashed
130,-339.55,69,1,0,crashed
131,-415.87,87,1,0,out_of_bounds
132,-361.91,118,1,0,crashed
133,-354.61,107,1,0,crashed
134,-120.66,97,1,0,crashed
135,-118.69,93,1,0,crashed
136,-279.43,106,1,0,crashed
137,-343.45,72,1,0,crashed
138,-101.31,91,1,0,crashed
139,-202.11,139,1,0,crashed
140,-253.70,90,1,0,crashed
141,-318.80,123,1,0,out_of_bounds
142,-213.24,82,1,0,crashed
143,-328.71,94,1,0,crashed
144,-74.75,74,1,0,crashed
145,-463.81,130,1,0,crashed
146,-184.61,69,1,0,crashed
147,-322.35,99,1,0,crashed
148,-78.15,73,1,0,crashed
149,-182.27,74,1,0,crashed
150,-127.07,84,1,0,crashed
151,-417.22,96,1,0,crashed
152,46.30,94,1,0,crashed
153,-514.62,98,1,0,out_of_bounds
154,-233.10,85,1,0,crashed
155,-352.57,97,1,0,crashed
156,-368.93,84,1,0,crashed
157,-75.93,65,1,0,crashed
158,-61.35,86,1,0,crashed
159,-172.03,91,1,0,crashed
160,-105.46,67,1,0,crashed
161,-219.09,86,1,0,crashed
162,-390.55,107,1,0,crashed
163,-136.79,99,1,0,crashed
164,-466.02,101,1,0,out_of_bounds
165,-218.13,68,1,0,crashed
166,-93.32,68,1,0,crashed
167,-154.22,68,1,0,crashed
168,-107.30,79,1,0,crashed
169,-386.62,103,1,0,crashed
170,-171.93,86,1,0,crashed
171,-101.02,76,1,0,crashed
172,-276.75,102,1,0,crashed
173,-127.69,83,1,0,crashed
174,-313.69,88,1,0,crashed
175,-385.14,88,1,0,out_of_bounds
176,-173.43,105,1,0,out_of_bounds
177,-184.18,104,1,0,crashed
178,-72.54,93,1,0,crashed
179,-92.36,60,1,0,crashed
180,-70.37,73,1,0,crashed
181,-127.70,83,1,0,crashed
182,-483.22,107,1,0,crashed
183,-172.93,118,1,0,out_of_bounds
184,-120.66,126,1,0,crashed
185,-111.33,87,1,0,crashed
186,-314.69,105,1,0,crashed
187,-169.17,112,1,0,crashed
188,-99.40,65,1,0,crashed
189,-545.78,121,1,0,crashed
190,-104.54,104,1,0,crashed
191,-506.83,105,1,0,out_of_bounds
192,-163.45,88,1,0,crashed
193,-74.53,63,1,0,crashed
194,-287.98,104,1,0,crashed
195,-530.36,105,1,0,crashed
196,-273.62,112,1,0,out_of_bounds
197,-106.64,73,1,0,crashed
198,-308.46,95,1,0,crashed
199,-232.40,101,1,0,out_of_bounds
200,-105.22,124,1,0,crashed
201,-95.49,102,1,0,crashed
202,-322.80,126,1,0,out_of_bounds
203,-290.88,90,1,0,out_of_bounds
204,-106.13,76,1,0,crashed
205,-104.52,83,1,0,crashed
206,-251.94,108,1,0,crashed
207,-135.41,108,1,0,crashed
208,-385.67,115,1,0,crashed
209,-433.18,91,1,0,out_of_bounds
210,-350.45,83,1,0,crashed
211,-185.25,104,1,0,crashed
212,-453.65,139,1,0,crashed
213,-81.69,84,1,0,crashed
214,-501.27,97,1,0,crashed
215,-326.85,69,1,0,crashed
216,-490.28,85,1,0,out_of_bounds
217,-68.32,82,1,0,crashed
218,-118.35,156,1,0,crashed
219,-136.86,75,1,0,crashed
220,-311.49,84,1,0,crashed
221,-139.97,97,1,0,crashed
222,-336.31,134,1,0,crashed
223,-114.64,97,1,0,crashed
224,-475.58,94,1,0,crashed
225,-190.50,109,1,0,crashed
226,-282.81,82,1,0,crashed
227,-181.24,86,1,0,crashed
228,-320.68,98,1,0,out_of_bounds
229,-82.92,156,1,0,crashed
230,-499.14,116,1,0,out_of_bounds
231,-284.91,136,1,0,crashed
232,-347.50,93,1,0,crashed
233,-400.12,157,1,0,crashed
234,-310.03,170,1,0,out_of_bounds
235,-258.35,126,1,0,crashed
236,-578.79,125,1,0,crashed
237,-407.39,147,1,0,crashed
238,-569.56,173,1,0,out_of_bounds
239,-340.14,90,1,0,out_of_bounds
240,-512.88,90,1,0,out_of_bounds
241,-372.82,96,1,0,crashed
242,-168.76,89,1,0,crashed
243,-61.71,101,1,0,crashed
244,-388.20,192,1,0,crashed
245,-189.83,162,1,0,crashed
246,-89.95,76,1,0,crashed
247,-369.04,114,1,0,crashed
248,-186.19,156,1,0,crashed
249,-208.65,108,1,0,crashed
250,-165.15,128,1,0,out_of_bounds
251,-440.76,87,1,0,out_of_bounds
252,-341.03,94,1,0,out_of_bounds
253,-474.26,184,1,0,crashed
254,-310.25,92,1,0,crashed
255,-291.29,100,1,0,out_of_bounds
256,-524.52,95,1,0,out_of_bounds
257,-405.75,149,1,0,crashed
258,-292.87,100,1,0,crashed
259,-141.99,71,1,0,crashed
260,-138.48,94,1,0,crashed
261,-129.46,132,1,0,crashed
262,-283.19,114,1,0,crashed
263,-265.18,123,1,0,crashed
264,-86.33,89,1,0,crashed
265,-112.49,140,1,0,crashed
266,-483.56,140,1,0,out_of_bounds
267,-524.34,199,1,0,crashed
268,-242.14,182,1,0,crashed
269,-243.65,90,1,0,out_of_bounds
270,-32.59,123,1,0,crashed
271,-220.62,96,1,0,crashed
272,-332.54,150,1,0,out_of_bounds
273,-179.27,124,1,0,crashed
274,-64.30,94,1,0,crashed
275,-475.55,97,1,0,out_of_bounds
276,-297.89,85,1,0,crashed
277,-403.48,193,1,0,out_of_bounds
278,-93.05,93,1,0,crashed
279,-191.04,155,1,0,crashed
280,-331.20,125,1,0,crashed
281,-316.12,210,1,0,out_of_bounds
282,-112.05,103,1,0,crashed
283,-433.34,131,1,0,out_of_bounds
284,-141.53,111,1,0,crashed
285,-228.91,92,1,0,crashed
286,-254.13,84,1,0,out_of_bounds
287,-102.64,132,1,0,crashed
288,-235.18,130,1,0,crashed
289,-78.24,121,1,0,crashed
290,-57.46,74,1,0,crashed
291,-216.31,110,1,0,out_of_bounds
292,-71.49,108,1,0,crashed
293,-151.20,77,1,0,crashed
294,-559.12,121,1,0,out_of_bounds
295,-382.77,93,1,0,crashed
296,-121.59,154,1,0,crashed
297,-278.26,122,1,0,out_of_bounds
298,-495.61,135,1,0,out_of_bounds
299,-394.09,170,1,0,out_of_bounds
300,-203.09,120,1,0,crashed
301,-260.45,169,1,0,out_of_bounds
302,-115.62,119,1,0,crashed
303,-196.56,138,1,0,out_of_bounds
304,-412.09,147,1,0,out_of_bounds
305,-361.22,85,1,0,out_of_bounds
306,-54.08,101,1,0,crashed
307,-127.21,66,1,0,crashed
308,-305.48,134,1,0,crashed
309,-73.16,94,1,0,crashed
310,-99.51,104,1,0,crashed
311,-179.28,140,1,0,out_of_bounds
312,-282.88,101,1,0,out_of_bounds
313,-467.83,159,1,0,crashed
314,-440.68,118,1,0,out_of_bounds
315,-322.54,113,1,0,crashed
316,-270.34,158,1,0,crashed
317,-63.86,92,1,0,crashed
318,-227.33,92,1,0,out_of_bounds
319,-139.16,109,1,0,crashed
320,-561.02,144,1,0,out_of_bounds
321,-430.83,116,1,0,crashed
322,-371.31,81,1,0,out_of_bounds
323,-303.16,93,1,0,out_of_bounds
324,-439.46,101,1,0,out_of_bounds
325,-367.50,109,1,0,out_of_bounds
326,-94.26,101,1,0,crashed
327,-471.61,101,1,0,out_of_bounds
328,-177.02,81,1,0,crashed
329,-401.73,109,1,0,out_of_bounds
330,-88.06,92,1,0,crashed
331,-348.51,100,1,0,crashed
332,-327.78,143,1,0,out_of_bounds
333,-549.56,155,1,0,out_of_bounds
334,-193.90,88,1,0,crashed
335,-281.73,192,1,0,out_of_bounds
336,-21.40,109,1,0,crashed
337,-457.34,82,1,0,out_of_bounds
338,-407.59,97,1,0,crashed
339,-553.93,136,1,0,out_of_bounds
340,-346.50,84,1,0,out_of_bounds
341,-119.85,122,1,0,crashed
342,-333.27,85,1,0,out_of_bounds
343,-85.05,187,1,0,crashed
344,-426.04,120,1,0,out_of_bounds
345,-37.09,103,1,0,crashed
346,-256.27,100,1,0,crashed
347,-327.97,120,1,0,out_of_bounds
348,-201.75,124,1,0,out_of_bounds
349,-336.26,131,1,0,crashed
350,-313.60,117,1,0,out_of_bounds
351,-180.36,109,1,0,crashed
352,-457.48,121,1,0,crashed
353,-116.98,150,1,0,crashed
354,-265.18,177,1,0,crashed
355,-350.87,123,1,0,out_of_bounds
356,-426.99,80,1,0,out_of_bounds
357,-331.75,90,1,0,out_of_bounds
358,-239.78,102,1,0,out_of_bounds
359,-446.08,147,1,0,out_of_bounds
360,-342.69,88,1,0,out_of_bounds
361,-234.06,98,1,0,out_of_bounds
362,-282.39,163,1,0,crashed
363,-164.45,115,1,0,out_of_bounds
364,-96.58,89,1,0,crashed
365,-316.25,153,1,0,crashed
366,-468.52,169,1,0,out_of_bounds
367,-349.88,148,1,0,out_of_bounds
368,-553.60,182,1,0,out_of_bounds
369,-285.86,100,1,0,out_of_bounds
370,-570.24,152,1,0,out_of_bounds
371,-96.15,101,1,0,crashed
372,-59.28,110,1,0,crashed
373,-372.50,132,1,0,out_of_bounds
374,-569.49,118,1,0,out_of_bounds
375,-447.18,111,1,0,out_of_bounds
376,-136.73,116,1,0,crashed
377,-363.04,96,1,0,out_of_bounds
378,-285.60,125,1,0,crashed
379,-364.97,103,1,0,out_of_bounds
380,-374.52,87,1,0,out_of_bounds
381,-425.15,107,1,0,crashed
382,-330.88,120,1,0,out_of_bounds
383,-148.86,124,1,0,crashed
384,-69.96,82,1,0,crashed
385,-397.51,103,1,0,crashed
386,-342.61,120,1,0,out_of_bounds
387,-507.39,95,1,0,out_of_bounds
388,0.19,78,1,0,crashed
389,-536.26,160,1,0,out_of_bounds
390,-347.90,86,1,0,out_of_bounds
391,-120.78,138,1,0,crashed
392,-449.76,79,1,0,out_of_bounds
393,-333.30,119,1,0,out_of_bounds
394,-593.06,149,1,0,crashed
395,-362.96,151,1,0,out_of_bounds
396,-331.24,137,1,0,out_of_bounds
397,-31.66,93,1,0,crashed
398,-194.88,94,1,0,crashed
399,-376.47,108,1,0,out_of_bounds
400,-442.71,128,1,0,out_of_bounds
401,-45.92,97,1,0,crashed
402,-48.56,83,1,0,crashed
403,-241.06,102,1,0,crashed
404,-18.94,79,1,0,crashed
405,-286.14,102,1,0,out_of_bounds
406,-248.27,102,1,0,crashed
407,-468.85,116,1,0,out_of_bounds
408,5.05,116,1,0,crashed
409,-409.33,85,1,0,out_of_bounds
410,-379.66,124,1,0,out_of_bounds
411,-44.22,77,1,0,crashed
412,-296.12,92,1,0,out_of_bounds
413,-373.28,87,1,0,out_of_bounds
414,-99.96,80,1,0,crashed
415,-220.25,113,1,0,crashed
416,-195.21,166,1,0,out_of_bounds
417,-351.69,138,1,0,out_of_bounds
418,-264.82,108,1,0,crashed
419,-79.21,87,1,0,crashed
420,-292.46,96,1,0,crashed
421,-369.49,110,1,0,crashed
422,17.99,126,1,0,crashed
423,-237.82,203,1,0,crashed
424,-495.72,137,1,0,out_of_bounds
425,-302.38,99,1,0,crashed
426,-371.90,84,1,0,out_of_bounds
427,-331.36,124,1,0,out_of_bounds
428,-230.90,92,1,0,out_of_bounds
429,-312.09,90,1,0,out_of_bounds
430,-322.22,148,1,0,crashed
431,-392.51,84,1,0,out_of_bounds
432,-355.13,109,1,0,out_of_bounds
433,-103.28,87,1,0,crashed
434,-64.18,83,1,0,crashed
435,-372.36,104,1,0,out_of_bounds
436,-248.74,103,1,0,crashed
437,-416.72,96,1,0,crashed
438,-398.56,198,1,0,crashed
439,-296.41,122,1,0,crashed
440,-124.72,170,1,0,crashed
441,-356.95,89,1,0,crashed
442,-502.73,125,1,0,out_of_bounds
443,-79.91,93,1,0,crashed
444,-128.85,80,1,0,crashed
445,-386.17,91,1,0,out_of_bounds
446,-250.57,86,1,0,crashed
447,-185.33,86,1,0,crashed
448,-214.47,96,1,0,crashed
449,-262.39,106,1,0,crashed
450,-118.85,121,1,0,crashed
451,-381.01,91,1,0,out_of_bounds
