episode,reward,length,terminated,truncated,outcome
1,-253.66,101,1,0,out_of_bounds
2,-9.70,107,1,0,crashed
3,-299.86,73,1,0,crashed
4,-138.21,95,1,0,crashed
5,-206.90,96,1,0,crashed
6,-155.66,72,1,0,crashed
7,-266.11,104,1,0,crashed
8,-248.01,102,1,0,crashed
9,-109.49,71,1,0,crashed
10,-132.43,117,1,0,crashed
11,-105.62,78,1,0,crashed
12,-213.20,72,1,0,crashed
13,-294.55,125,1,0,out_of_bounds
14,-370.61,93,1,0,out_of_bounds
15,-367.22,107,1,0,out_of_bounds
16,-128.42,94,1,0,crashed
17,-106.39,62,1,0,crashed
18,-303.75,92,1,0,crashed
19,-387.56,100,1,0,crashed
20,-193.09,109,1,0,crashed
21,-315.43,78,1,0,crashed
22,-273.10,71,1,0,crashed
23,-179.11,67,1,0,crashed
24,-79.28,83,1,0,crashed
25,-113.94,99,1,0,crashed
26,-127.53,78,1,0,crashed
27,-99.91,88,1,0,crashed
28,-288.16,135,1,0,crashed
29,-85.77,79,1,0,crashed
30,-91.12,61,1,0,crashed
31,-365.52,89,1,0,out_of_bounds
32,-109.95,86,1,0,crashed
33,-94.99,88,1,0,crashed
34,-142.53,114,1,0,crashed
35,-169.08,111,1,0,crashed
36,-103.04,118,1,0,crashed
37,-50.76,66,1,0,crashed
38,-271.96,147,1,0,crashed
39,-79.76,123,1,0,crashed
40,-158.18,85,1,0,crashed
41,-262.35,72,1,0,crashed
42,-373.04,98,1,0,crashed
43,-101.86,78,1,0,crashed
44,-243.82,118,1,0,crashed
45,-91.33,97,1,0,crashed
46,-281.74,96,1,0,crashed
47,-119.68,92,1,0,crashed
48,-104.27,66,1,0,crashed
49,-78.45,77,1,0,crashed
50,-87.85,83,1,0,crashed
51,-312.11,73,1,0,crashed
52,-168.02,68,1,0,crashed
53,-378.77,91,1,0,crashed
54,-261.80,99,1,0,crashed
55,-87.73,65,1,0,crashed
56,-121.47,105,1,0,crashed
57,-131.64,89,1,0,crashed
58,-107.55,76,1,0,crashed
59,-125.34,118,1,0,crashed
60,-17.25,115,1,0,crashed
61,-141.68,90,1,0,crashed
62,-182.40,74,1,0,crashed
63,-120.10,82,1,0,crashed
64,-184.24,106,1,0,crashed
65,-116.71,126,1,0,crashed
66,-324.31,69,1,0,crashed
67,-119.50,74,1,0,crashed
68,-286.74,95,1,0,out_of_bounds
69,-127.12,111,1,0,crashed
70,-112.12,132,1,0,crashed
71,-125.27,105,1,0,crashed
72,-176.92,86,1,0,crashed
73,-211.65,146,1,0,crashed
74,-100.99,102,1,0,crashed
75,-120.82,98,1,0,crashed
76,-391.72,84,1,0,crashed
77,-331.72,91,1,0,crashed
78,-63.54,90,1,0,crashed
79,-86.39,70,1,0,crashed
80,-82.33,84,1,0,crashed
81,-51.71,84,1,0,crashed
82,-341.18,92,1,0,crashed
83,-144.28,137,1,0,crashed
84,-171.98,112,1,0,out_of_bounds
85,-181.94,98,1,0,crashed
86,-75.51,62,1,0,crashed
87,-478.39,90,1,0,crashed
88,-111.89,117,1,0,crashed
89,-113.45,87,1,0,crashed
90,-85.45,152,1,0,crashed
91,-156.41,66,1,0,crashed
92,-234.81,73,1,0,crashed
93,-235.15,104,1,0,out_of_bounds
94,-167.31,90,1,0,crashed
95,-149.66,118,1,0,crashed
96,-135.98,57,1,0,crashed
97,-22.03,123,1,0,crashed
98,-91.63,80,1,0,crashed
99,-248.30,95,1,0,out_of_bounds
100,-100.99,81,1,0,crashed
101,-454.58,127,1,0,out_of_bounds
102,-161.21,107,1,0,crashed
103,-98.48,72,1,0,crashed
104,-92.38,83,1,0,crashed
105,-233.96,75,1,0,crashed
106,-296.20,106,1,0,crashed
107,-79.70,90,1,0,crashed
108,-90.38,91,1,0,crashed
109,-156.93,112,1,0,crashed
110,-320.82,130,1,0,crashed
111,-4.09,109,1,0,crashed
112,-278.55,113,1,0,crashed
113,-292.22,93,1,0,out_of_bounds
114,-77.59,69,1,0,crashed
115,-120.79,87,1,0,crashed
116,-85.08,71,1,0,crashed
117,-144.97,96,1,0,crashed
118,-122.09,118,1,0,crashed
119,-121.49,84,1,0,crashed
120,-52.43,69,1,0,crashed
121,-34.88,64,1,0,crashed
122,-98.85,52,1,0,crashed
123,-206.01,76,1,0,crashed
124,-127.84,61,1,0,crashed
125,-109.03,131,1,0,crashed
126,-133.77,79,1,0,crashed
127,-130.41,113,1,0,crashed
128,-87.27,75,1,0,crashed
129,-94.19,99,1,0,crashed
130,-157.12,73,1,0,crashed
131,-143.80,114,1,0,crashed
132,-306.54,79,1,0,crashed
133,-83.33,57,1,0,crashed
134,-174.27,101,1,0,out_of_bounds
135,-189.99,138,1,0,crashed
136,-471.07,122,1,0,crashed
137,-111.56,106,1,0,crashed
138,-134.96,93,1,0,crashed
139,-130.05,80,1,0,crashed
140,-387.10,88,1,0,out_of_bounds
141,-82.34,71,1,0,crashed
142,-160.00,111,1,0,out_of_bounds
143,-286.64,92,1,0,crashed
144,-82.02,72,1,0,crashed
145,-99.66,88,1,0,crashed
146,-280.29,127,1,0,out_of_bounds
147,-269.19,95,1,0,crashed
148,-132.23,107,1,0,crashed
149,-107.93,92,1,0,crashed
150,-377.64,105,1,0,out_of_bounds
151,-99.22,88,1,0,crashed
152,-220.85,133,1,0,crashed
153,-178.20,77,1,0,crashed
154,-444.80,131,1,0,crashed
155,-59.86,121,1,0,crashed
156,-123.55,87,1,0,crashed
157,-411.06,71,1,0,crashed
158,-100.23,74,1,0,crashed
159,-77.14,66,1,0,crashed
160,-167.42,110,1,0,out_of_bounds
161,-564.77,115,1,0,crashed
162,-516.64,132,1,0,out_of_bounds
163,-170.77,87,1,0,crashed
164,-52.09,100,1,0,crashed
165,-90.87,71,1,0,crashed
166,-253.02,95,1,0,crashed
167,-94.22,76,1,0,crashed
168,-47.45,149,1,0,crashed
169,-249.38,108,1,0,out_of_bounds
170,-94.47,123,1,0,crashed
171,-355.30,119,1,0,crashed
172,-166.53,102,1,0,crashed
173,-320.41,80,1,0,crashed
174,-297.56,103,1,0,out_of_bounds
175,-187.76,114,1,0,out_of_bounds
176,-191.94,127,1,0,crashed
177,-241.74,93,1,0,crashed
178,-247.24,132,1,0,crashed
179,-110.47,101,1,0,crashed
180,-314.20,104,1,0,crashed
181,-243.58,81,1,0,crashed
182,-233.31,84,1,0,crashed
183,-371.45,87,1,0,crashed
184,-103.47,119,1,0,crashed
185,-77.18,70,1,0,crashed
186,-258.83,94,1,0,crashed
187,-118.00,149,1,0,crashed
188,-73.61,151,1,0,crashed
189,-94.74,84,1,0,crashed
190,-147.35,97,1,0,crashed
191,-131.34,71,1,0,crashed
192,-81.19,128,1,0,crashed
193,-136.71,95,1,0,crashed
194,-106.82,132,1,0,crashed
195,-372.97,98,1,0,out_of_bounds
196,-229.14,120,1,0,crashed
197,-119.47,78,1,0,crashed
198,-118.68,107,1,0,crashed
199,-194.49,122,1,0,crashed
200,-83.40,113,1,0,crashed
201,-42.87,67,1,0,crashed
202,-196.00,127,1,0,crashed
203,-130.96,107,1,0,crashed
204,-180.08,109,1,0,out_of_bounds
205,-117.68,140,1,0,crashed
206,-130.23,109,1,0,crashed
207,-202.68,133,1,0,crashed
208,-48.76,165,1,0,crashed
209,-87.64,114,1,0,crashed
210,-137.31,109,1,0,crashed
211,-180.07,143,1,0,crashed
212,-91.16,69,1,0,crashed
213,-239.09,132,1,0,crashed
214,-111.02,112,1,0,crashed
215,-150.50,51,1,0,crashed
216,-121.13,78,1,0,crashed
217,-152.80,71,1,0,crashed
218,-269.03,117,1,0,crashed
219,-148.63,70,1,0,crashed
220,-174.55,120,1,0,out_of_bounds
221,-136.50,85,1,0,crashed
222,-119.65,109,1,0,crashed
223,-107.63,92,1,0,crashed
224,-177.04,97,1,0,crashed
225,-100.11,73,1,0,crashed
226,-89.45,77,1,0,crashed
227,-113.33,74,1,0,crashed
228,-233.41,176,1,0,out_of_bounds
229,-119.02,78,1,0,crashed
230,-125.01,99,1,0,crashed
231,-62.16,112,1,0,crashed
232,-96.08,59,1,0,crashed
233,-54.65,81,1,0,crashed
234,-214.03,113,1,0,crashed
235,-245.69,140,1,0,crashed
236,-71.00,63,1,0,crashed
237,-63.41,120,1,0,crashed
238,-71.61,80,1,0,crashed
239,-28.65,122,1,0,crashed
240,-94.54,61,1,0,crashed
241,-83.71,76,1,0,crashed
242,-204.68,129,1,0,crashed
243,-122.22,108,1,0,crashed
244,-90.85,72,1,0,crashed
245,-90.02,126,1,0,crashed
246,-174.35,126,1,0,crashed
247,-231.76,124,1,0,crashed
248,-116.30,82,1,0,crashed
249,-109.98,118,1,0,crashed
250,-110.43,133,1,0,crashed
251,-154.43,121,1,0,crashed
252,-60.24,155,1,0,crashed
253,-141.72,106,1,0,crashed
254,-96.86,105,1,0,crashed
255,-201.87,103,1,0,crashed
256,-204.95,124,1,0,crashed
257,-136.38,92,1,0,crashed
258,-206.17,82,1,0,crashed
259,19.77,185,1,0,crashed
260,-58.09,94,1,0,crashed
261,-78.63,76,1,0,crashed
262,-266.97,127,1,0,crashed
263,-317.91,112,1,0,crashed
264,-210.78,91,1,0,crashed
265,-171.04,167,1,0,crashed
266,-118.71,116,1,0,crashed
267,-133.18,86,1,0,crashed
268,-92.71,87,1,0,crashed
269,-70.27,116,1,0,crashed
270,-222.96,124,1,0,crashed
271,-110.75,131,1,0,out_of_bounds
272,-95.40,62,1,0,crashed
273,-186.86,130,1,0,crashed
274,-66.72,80,1,0,crashed
275,-107.53,74,1,0,crashed
276,-310.59,157,1,0,crashed
277,-415.02,74,1,0,out_of_bounds
278,-109.27,143,1,0,crashed
279,11.48,1000,0,1,time_limit
280,-58.99,74,1,0,crashed
281,-170.19,158,1,0,crashed
282,-257.23,100,1,0,crashed
283,-140.42,123,1,0,crashed
284,-135.10,124,1,0,crashed
285,-187.49,91,1,0,crashed
286,-11.89,127,1,0,crashed
287,-130.05,82,1,0,crashed
288,-246.05,120,1,0,crashed
289,-75.67,114,1,0,crashed
290,-115.45,80,1,0,crashed
291,-186.20,87,1,0,crashed
292,-277.95,122,1,0,crashed
293,-146.36,75,1,0,crashed
294,-64.74,82,1,0,crashed
295,-106.25,95,1,0,crashed
296,-431.48,146,1,0,crashed
297,-172.59,126,1,0,crashed
298,-103.76,124,1,0,crashed
299,-72.38,120,1,0,crashed
300,-69.81,78,1,0,crashed
301,-195.35,193,1,0,crashed
302,-76.37,98,1,0,crashed
303,-69.35,125,1,0,crashed
304,-316.53,129,1,0,crashed
305,-288.91,121,1,0,crashed
306,-301.27,150,1,0,crashed
307,-126.27,204,1,0,crashed
308,-73.35,96,1,0,crashed
309,-294.71,155,1,0,crashed
310,-13.84,233,1,0,crashed
