episode,reward,length,terminated,truncated,outcome
1,-141.91,84,1,0,crashed
2,-491.06,125,1,0,crashed
3,-228.64,73,1,0,crashed
4,-94.07,67,1,0,crashed
5,-101.52,100,1,0,crashed
6,-183.02,105,1,0,crashed
7,-243.71,77,1,0,crashed
8,-89.61,84,1,0,crashed
9,-174.21,106,1,0,crashed
10,-99.18,87,1,0,crashed
11,-283.52,117,1,0,out_of_bounds
12,-131.58,118,1,0,crashed
13,-394.67,87,1,0,out_of_bounds
14,-259.91,107,1,0,out_of_bounds
15,-113.95,77,1,0,crashed
16,-78.44,88,1,0,crashed
17,-188.68,73,1,0,crashed
18,-201.08,103,1,0,out_of_bounds
19,-453.82,101,1,0,out_of_bounds
20,-228.41,87,1,0,crashed
21,-66.51,66,1,0,crashed
22,-140.26,84,1,0,crashed
23,-123.35,87,1,0,crashed
24,-99.30,77,1,0,crashed
25,-29.80,83,1,0,crashed
26,-152.42,73,1,0,crashed
27,-101.91,85,1,0,crashed
28,-160.48,83,1,0,crashed
29,-99.80,112,1,0,crashed
30,-111.96,103,1,0,crashed
31,-85.52,100,1,0,crashed
32,-40.89,91,1,0,crashed
33,-54.71,88,1,0,crashed
34,-305.18,74,1,0,crashed
35,-67.59,128,1,0,crashed
36,-57.49,89,1,0,crashed
37,-306.36,161,1,0,crashed
38,-278.21,99,1,0,out_of_bounds
39,-124.32,115,1,0,crashed
40,-441.07,125,1,0,crashed
41,21.98,95,1,0,crashed
42,-163.52,136,1,0,out_of_bounds
43,-348.60,141,1,0,crashed
44,-132.07,97,1,0,crashed
45,-449.25,117,1,0,out_of_bounds
46,-162.34,109,1,0,out_of_bounds
47,-287.77,72,1,0,crashed
48,-92.91,125,1,0,crashed
49,-43.37,134,1,0,crashed
50,-32.98,96,1,0,crashed
51,-182.42,96,1,0,crashed
52,-273.47,131,1,0,crashed
53,-75.39,74,1,0,crashed
54,-199.49,72,1,0,crashed
55,-39.19,97,1,0,crashed
56,-47.13,126,1,0,crashed
57,-64.32,91,1,0,crashed
58,-265.26,144,1,0,crashed
59,-19.42,142,1,0,crashed
60,-122.78,99,1,0,crashed
61,-140.95,141,1,0,crashed
62,-220.81,124,1,0,crashed
63,-130.37,82,1,0,crashed
64,-96.39,116,1,0,crashed
65,-321.98,156,1,0,crashed
66,-112.15,123,1,0,crashed
67,-49.67,173,1,0,crashed
68,-114.25,119,1,0,crashed
69,-85.36,131,1,0,crashed
70,-117.65,113,1,0,crashed
71,-131.51,110,1,0,crashed
72,-54.59,159,1,0,crashed
73,-212.57,129,1,0,crashed
74,-229.40,127,1,0,crashed
75,-67.38,131,1,0,crashed
76,-281.45,80,1,0,crashed
77,-232.14,171,1,0,out_of_bounds
78,-83.89,146,1,0,crashed
79,-17.46,135,1,0,crashed
80,-149.97,98,1,0,crashed
81,-164.38,147,1,0,crashed
82,-72.87,89,1,0,crashed
83,-115.75,160,1,0,crashed
84,-514.44,107,1,0,crashed
85,-196.62,215,1,0,crashed
86,-181.09,139,1,0,crashed
87,-80.59,137,1,0,crashed
88,-137.29,119,1,0,crashed
89,-561.09,156,1,0,crashed
90,-240.60,82,1,0,crashed
91,-451.91,120,1,0,crashed
92,-145.13,195,1,0,crashed
93,-199.28,144,1,0,crashed
94,-184.37,92,1,0,crashed
95,-272.94,227,1,0,out_of_bounds
96,-242.43,118,1,0,out_of_bounds
97,-174.22,143,1,0,crashed
98,-204.04,246,1,0,crashed
99,-228.90,145,1,0,crashed
100,1.69,141,1,0,crashed
101,-213.55,145,1,0,crashed
102,-158.62,132,1,0,crashed
103,-203.96,176,1,0,crashed
104,-328.50,140,1,0,crashed
105,-126.95,136,1,0,crashed
106,-228.82,166,1,0,crashed
107,-424.09,99,1,0,crashed
108,-257.53,100,1,0,crashed
109,-190.49,182,1,0,crashed
110,-37.12,84,1,0,crashed
111,-197.06,143,1,0,crashed
112,-160.69,130,1,0,crashed
113,-84.14,190,1,0,crashed
114,-269.32,114,1,0,crashed
115,-353.01,92,1,0,crashed
116,-243.90,231,1,0,crashed
117,-192.19,108,1,0,crashed
118,-204.34,199,1,0,crashed
119,-120.22,136,1,0,crashed
120,-151.06,232,1,0,crashed
121,-694.64,96,1,0,crashed
122,-173.69,136,1,0,crashed
123,-123.47,88,1,0,crashed
124,-144.96,228,1,0,crashed
125,-111.16,110,1,0,crashed
126,-157.54,104,1,0,crashed
127,-36.19,123,1,0,crashed
128,-117.74,143,1,0,crashed
129,-43.58,115,1,0,crashed
130,-151.39,121,1,0,crashed
131,-26.86,89,1,0,crashed
132,-75.33,104,1,0,crashed
133,-90.30,140,1,0,crashed
134,-307.80,144,1,0,crashed
135,-132.06,81,1,0,crashed
136,-382.09,79,1,0,crashed
137,-81.06,216,1,0,crashed
138,-101.52,169,1,0,crashed
139,-37.62,227,1,0,crashed
140,-204.46,186,1,0,out_of_bounds
141,-74.49,209,1,0,crashed
142,-166.38,204,1,0,crashed
143,-376.68,282,1,0,crashed
144,2.67,116,1,0,crashed
145,-30.44,158,1,0,crashed
146,-81.16,160,1,0,crashed
147,-240.20,108,1,0,crashed
148,-177.81,126,1,0,crashed
149,-211.63,137,1,0,crashed
150,-301.37,218,1,0,crashed
151,-54.00,203,1,0,crashed
152,-120.61,87,1,0,crashed
153,-124.58,228,1,0,crashed
154,-291.10,208,1,0,crashed
155,-46.95,158,1,0,crashed
156,-200.30,250,1,0,crashed
157,-166.40,175,1,0,crashed
158,-243.62,157,1,0,crashed
159,-87.71,192,1,0,crashed
160,-195.48,196,1,0,crashed
161,-211.92,164,1,0,crashed
162,-27.74,133,1,0,crashed
163,-26.86,146,1,0,crashed
164,-138.94,187,1,0,crashed
165,-112.94,212,1,0,crashed
166,-88.81,391,1,0,crashed
167,-137.09,213,1,0,crashed
168,-95.80,144,1,0,crashed
169,-56.08,253,1,0,crashed
170,-81.81,157,1,0,crashed
171,-75.99,332,1,0,crashed
172,-79.07,141,1,0,crashed
173,-112.32,247,1,0,out_of_bounds
174,-303.26,556,1,0,crashed
175,51.51,1000,0,1,time_limit
176,-108.23,540,1,0,crashed
177,-90.36,104,1,0,crashed
178,-142.63,284,1,0,crashed
179,-124.00,252,1,0,crashed
180,-125.68,127,1,0,crashed
181,-230.91,107,1,0,crashed
182,-184.57,222,1,0,crashed
183,-167.28,117,1,0,crashed
184,-114.54,97,1,0,crashed
185,-308.82,217,1,0,crashed
186,-100.60,180,1,0,crashed
187,-55.74,154,1,0,crashed
188,-74.50,124,1,0,crashed
189,-218.16,408,1,0,crashed
190,-50.51,128,1,0,crashed
191,-262.89,320,1,0,out_of_bounds
192,-232.27,333,1,0,out_of_bounds
193,-48.06,216,1,0,crashed
194,-67.20,202,1,0,crashed
195,-45.33,226,1,0,crashed
196,-106.73,198,1,0,crashed
197,-333.27,404,1,0,crashed
198,-67.33,1000,0,1,time_limit
199,-45.84,357,1,0,crashed
200,-121.99,129,1,0,out_of_bounds
201,-36.21,230,1,0,crashed
202,-112.38,130,1,0,crashed
203,-32.96,122,1,0,crashed
204,-207.12,225,1,0,crashed
205,-73.16,546,1,0,crashed
206,-77.30,143,1,0,crashed
207,-57.20,199,1,0,crashed
208,-31.23,157,1,0,crashed
209,-219.43,104,1,0,crashed
210,-119.80,204,1,0,crashed
211,-72.72,163,1,0,crashed
212,49.83,1000,0,1,time_limit
213,12.46,1000,0,1,time_limit
214,-154.34,149,1,0,crashed
215,-112.35,151,1,0,crashed
216,-305.41,208,1,0,crashed
217,-103.40,117,1,0,crashed
218,1.11,221,1,0,crashed
219,28.83,1000,0,1,time_limit
220,-127.94,191,1,0,crashed
221,-217.24,263,1,0,crashed
222,21.13,239,1,0,crashed
223,-244.35,515,1,0,crashed
224,-37.14,468,1,0,crashed
225,-5.54,296,1,0,crashed
226,-39.21,184,1,0,crashed
227,-22.04,286,1,0,crashed
228,-307.31,444,1,0,crashed
229,-78.99,277,1,0,crashed
230,39.48,227,1,0,crashed
231,-46.00,1000,0,1,time_limit
232,-55.06,130,1,0,crashed
233,-0.50,1000,0,1,time_limit
234,-196.27,274,1,0,crashed
235,-71.94,494,1,0,crashed
236,-37.31,272,1,0,crashed
237,-9.44,226,1,0,crashed
238,-133.65,1000,0,1,time_limit
239,27.23,1000,0,1,time_limit
240,-52.61,558,1,0,crashed
241,-31.66,336,1,0,crashed
242,-57.91,285,1,0,crashed
243,-211.16,608,1,0,out_of_bounds
244,-6.61,1000,0,1,time_limit
245,-49.88,105,1,0,crashed
246,97.88,1000,0,1,time_limit
247,-45.21,287,1,0,crashed
248,90.39,1000,0,1,time_limit
249,33.48,153,1,0,crashed
250,-50.12,1000,0,1,time_limit
251,44.60,1000,0,1,time_limit
252,-66.22,232,1,0,crashed
253,-257.82,203,1,0,crashed
254,33.14,1000,0,1,time_limit
255,90.36,1000,0,1,time_limit
256,10.97,1000,0,1,time_limit
257,114.13,1000,0,1,time_limit
258,118.91,1000,0,1,time_limit
259,-86.25,1000,0,1,time_limit
260,-8.49,152,1,0,crashed
261,-26.28,181,1,0,crashed
262,-69.65,1000,0,1,time_limit
263,-34.01,1000,0,1,time_limit
264,-24.76,1000,0,1,time_limit
265,-166.53,1000,0,1,time_limit
266,-226.45,553,1,0,crashed
267,23.13,1000,0,1,time_limit
268,-41.53,1000,0,1,time_limit
269,-13.19,1000,0,1,time_limit
270,4.82,1000,0,1,time_limit
271,-236.75,298,1,0,crashed
272,4.72,110,1,0,crashed
273,0.91,228,1,0,crashed
274,-10.06,117,1,0,crashed
275,-91.84,309,1,0,crashed
276,2.53,191,1,0,crashed
277,47.82,161,1,0,crashed
278,44.65,130,1,0,crashed
279,-153.64,610,1,0,crashed
280,60.31,179,1,0,crashed
281,-47.47,114,1,0,crashed
282,-91.88,476,1,0,crashed
283,-251.14,303,1,0,crashed
284,-29.08,182,1,0,crashed
285,-311.01,806,1,0,crashed
286,-69.14,120,1,0,crashed
287,-103.09,135,1,0,crashed
288,-266.24,494,1,0,crashed
289,-207.47,287,1,0,crashed
290,-76.91,327,1,0,crashed
291,-4.88,165,1,0,crashed
292,-9.76,1000,0,1,time_limit
293,-446.36,394,1,0,crashed
294,-58.72,1000,0,1,time_limit
295,-82.28,1000,0,1,time_limit
296,-177.37,206,1,0,crashed
297,70.33,1000,0,1,time_limit
298,-220.32,359,1,0,crashed
299,9.83,230,1,0,crashed
300,-5.29,241,1,0,crashed
301,-31.70,329,1,0,crashed
302,-29.67,147,1,0,crashed
303,-92.68,1000,0,1,time_limit
304,-2.62,397,1,0,crashed
305,-23.44,169,1,0,crashed
306,-67.03,1000,0,1,time_limit
307,-15.43,1000,0,1,time_limit
308,-67.70,1000,0,1,time_limit
309,-83.30,1000,0,1,time_limit
310,-77.86,1000,0,1,time_limit
311,-116.58,1000,0,1,time_limit
312,2.52,1000,0,1,time_limit
313,-0.24,212,1,0,crashed
314,-80.64,1000,0,1,time_limit
315,51.14,170,1,0,crashed
316,-30.71,520,1,0,crashed
317,-84.62,746,1,0,crashed
318,-21.34,1000,0,1,time_limit
319,-82.07,298,1,0,crashed
320,53.84,202,1,0,crashed
321,-65.49,1000,0,1,time_limit
322,-52.80,1000,0,1,time_limit
323,-2.80,1000,0,1,time_limit
324,-15.81,1000,0,1,time_limit
325,1.88,1000,0,1,time_limit
326,-34.24,1000,0,1,time_limit
327,-42.22,1000,0,1,time_limit
328,-1.08,1000,0,1,time_limit
329,-35.00,1000,0,1,time_limit
330,3.09,106,1,0,crashed
331,-28.99,1000,0,1,time_limit
332,156.05,772,1,0,landed_success
333,-6.30,147,1,0,crashed
334,-52.47,1000,0,1,time_limit
335,-158.48,959,1,0,crashed
336,15.42,1000,0,1,time_limit
337,-19.97,1000,0,1,time_limit
338,-13.78,1000,0,1,time_limit
339,36.41,164,1,0,crashed
340,42.58,1000,0,1,time_limit
341,-11.05,1000,0,1,time_limit
342,-9.02,1000,0,1,time_limit
343,-38.97,1000,0,1,time_limit
344,-13.14,1000,0,1,time_limit
345,-13.22,1000,0,1,time_limit
346,-16.46,1000,0,1,time_limit
347,9.01,1000,0,1,time_limit
348,225.75,621,1,0,landed_success
349,-44.24,210,1,0,crashed
350,5.23,94,1,0,crashed
351,13.45,1000,0,1,time_limit
352,-21.56,1000,0,1,time_limit
353,11.81,1000,0,1,time_limit
354,-26.97,1000,0,1,time_limit
355,-25.46,1000,0,1,time_limit
356,-5.72,1000,0,1,time_limit
357,-37.55,1000,0,1,time_limit
358,23.00,1000,0,1,time_limit
359,0.69,1000,0,1,time_limit
360,-25.56,1000,0,1,time_limit
361,0.82,1000,0,1,time_limit
362,-85.63,1000,0,1,time_limit
363,-52.31,1000,0,1,time_limit
364,8.86,1000,0,1,time_limit
365,-38.36,1000,0,1,time_limit
366,-20.84,1000,0,1,time_limit
367,-37.17,1000,0,1,time_limit
368,-30.24,1000,0,1,time_limit
369,-41.22,1000,0,1,time_limit
370,-11.39,1000,0,1,time_limit
371,-14.45,1000,0,1,time_limit
372,-27.03,1000,0,1,time_limit
373,-18.33,1000,0,1,time_limit
374,-26.82,1000,0,1,time_limit
375,-15.35,1000,0,1,time_limit
