episode,reward,length,terminated,truncated,outcome
1,-260.87,87,1,0,crashed
2,-84.03,67,1,0,crashed
3,-121.27,62,1,0,crashed
4,-90.21,59,1,0,crashed
5,-115.53,77,1,0,crashed
6,-95.67,62,1,0,crashed
7,-106.81,87,1,0,crashed
8,-103.51,113,1,0,crashed
9,-330.62,101,1,0,crashed
10,-145.16,104,1,0,crashed
11,-145.00,76,1,0,crashed
12,-69.88,76,1,0,crashed
13,-148.83,91,1,0,crashed
14,-105.20,59,1,0,crashed
15,-375.41,120,1,0,crashed
16,-24.53,121,1,0,crashed
17,-173.00,75,1,0,crashed
18,-92.83,100,1,0,crashed
19,-184.16,65,1,0,crashed
20,-408.34,120,1,0,crashed
21,-146.44,81,1,0,crashed
22,-348.80,87,1,0,crashed
23,-320.74,93,1,0,crashed
24,-208.68,65,1,0,crashed
25,-270.36,101,1,0,crashed
26,-193.15,77,1,0,crashed
27,-124.74,67,1,0,crashed
28,-180.94,66,1,0,crashed
29,-52.18,69,1,0,crashed
30,-179.90,114,1,0,crashed
31,-121.99,131,1,0,crashed
32,-140.43,100,1,0,crashed
33,-220.37,118,1,0,out_of_bounds
34,-50.43,57,1,0,crashed
35,-383.39,89,1,0,crashed
36,-150.54,63,1,0,crashed
37,-155.61,91,1,0,crashed
38,-139.62,108,1,0,crashed
39,-441.60,103,1,0,out_of_bounds
40,-147.72,98,1,0,crashed
41,-97.56,102,1,0,crashed
42,-165.19,93,1,0,crashed
43,-122.23,112,1,0,crashed
44,-240.76,129,1,0,crashed
45,-296.11,101,1,0,out_of_bounds
46,-184.81,74,1,0,crashed
47,-95.36,91,1,0,crashed
48,-195.94,83,1,0,crashed
49,-187.11,121,1,0,crashed
50,-116.84,116,1,0,crashed
51,-145.98,89,1,0,crashed
52,-111.74,82,1,0,crashed
53,-94.20,117,1,0,crashed
54,-481.48,122,1,0,crashed
55,-219.35,67,1,0,crashed
56,-398.24,95,1,0,out_of_bounds
57,-110.95,111,1,0,crashed
58,-146.66,106,1,0,out_of_bounds
59,-154.92,70,1,0,crashed
60,-74.60,64,1,0,crashed
61,-139.52,103,1,0,crashed
62,-116.85,60,1,0,crashed
63,-309.55,80,1,0,crashed
64,-128.12,78,1,0,crashed
65,-354.41,116,1,0,out_of_bounds
66,-98.52,67,1,0,crashed
67,-73.59,69,1,0,crashed
68,-67.34,70,1,0,crashed
69,-132.44,136,1,0,crashed
70,-106.24,66,1,0,crashed
71,-163.18,96,1,0,crashed
72,-177.66,86,1,0,crashed
73,-110.50,91,1,0,crashed
74,-205.41,132,1,0,crashed
75,-131.09,64,1,0,crashed
76,-136.59,88,1,0,crashed
77,-214.25,99,1,0,crashed
78,-106.92,92,1,0,crashed
79,-124.19,116,1,0,crashed
80,-134.05,94,1,0,crashed
81,-107.57,77,1,0,crashed
82,-306.50,97,1,0,out_of_bounds
83,-237.44,97,1,0,crashed
84,-275.67,104,1,0,out_of_bounds
85,-185.17,56,1,0,crashed
86,-458.12,101,1,0,out_of_bounds
87,-91.07,70,1,0,crashed
88,-344.24,116,1,0,crashed
89,-86.58,74,1,0,crashed
90,-147.95,86,1,0,crashed
91,-434.80,86,1,0,out_of_bounds
92,-126.57,81,1,0,crashed
93,-236.04,110,1,0,crashed
94,-147.64,86,1,0,crashed
95,-141.95,65,1,0,crashed
96,-147.98,110,1,0,crashed
97,-357.24,102,1,0,out_of_bounds
98,-80.55,63,1,0,crashed
99,-160.78,77,1,0,crashed
100,-52.46,141,1,0,crashed
101,-125.03,64,1,0,crashed
102,-83.62,81,1,0,crashed
103,-143.76,136,1,0,crashed
104,-67.18,103,1,0,crashed
105,-105.58,81,1,0,crashed
106,-87.30,70,1,0,crashed
107,-60.67,88,1,0,crashed
108,-373.97,82,1,0,crashed
109,-43.29,110,1,0,crashed
110,-146.08,79,1,0,crashed
111,-370.06,106,1,0,crashed
112,-163.34,91,1,0,crashed
113,-104.40,70,1,0,crashed
114,-130.82,87,1,0,crashed
115,-79.06,84,1,0,crashed
116,-255.25,97,1,0,crashed
117,-158.37,91,1,0,crashed
118,-175.29,76,1,0,crashed
119,-213.77,79,1,0,crashed
120,-125.68,100,1,0,crashed
121,-228.40,84,1,0,crashed
122,-168.15,102,1,0,crashed
123,-332.49,79,1,0,crashed
124,-98.67,140,1,0,crashed
125,-357.99,101,1,0,out_of_bounds
126,-294.90,94,1,0,crashed
127,-133.95,62,1,0,crashed
128,-157.46,66,1,0,crashed
129,-186.88,117,1,0,out_of_bounds
130,-424.65,80,1,0,out_of_bounds
131,-242.49,87,1,0,crashed
132,-362.41,117,1,0,crashed
133,-203.64,98,1,0,crashed
134,-85.87,84,1,0,crashed
135,-124.94,131,1,0,crashed
136,-96.49,82,1,0,crashed
137,-162.02,84,1,0,crashed
138,-210.98,112,1,0,crashed
139,-114.73,130,1,0,crashed
140,-366.79,118,1,0,crashed
141,-46.05,78,1,0,crashed
142,-76.61,122,1,0,crashed
143,-290.35,91,1,0,crashed
144,-286.28,89,1,0,crashed
145,-179.81,129,1,0,out_of_bounds
146,-117.72,134,1,0,crashed
147,-388.45,68,1,0,crashed
148,-221.70,105,1,0,crashed
149,-254.12,102,1,0,crashed
150,-307.41,114,1,0,out_of_bounds
151,-177.99,119,1,0,crashed
152,-32.33,142,1,0,crashed
153,-299.69,108,1,0,crashed
154,-245.69,105,1,0,out_of_bounds
155,-156.71,114,1,0,crashed
156,-278.42,122,1,0,out_of_bounds
157,-77.53,79,1,0,crashed
158,-6.10,159,1,0,crashed
159,-150.43,86,1,0,crashed
160,-84.42,99,1,0,crashed
