episode,reward,length,terminated,truncated,outcome
1,-86.01,57,1,0,crashed
2,-76.17,104,1,0,crashed
3,-200.76,66,1,0,crashed
4,-186.10,79,1,0,crashed
5,-114.54,81,1,0,crashed
6,-101.06,64,1,0,crashed
7,-373.51,92,1,0,crashed
8,-161.01,90,1,0,crashed
9,-290.34,95,1,0,crashed
10,-297.62,99,1,0,crashed
11,-279.39,120,1,0,out_of_bounds
12,-136.48,112,1,0,crashed
13,-76.60,66,1,0,crashed
14,-98.75,67,1,0,crashed
15,-474.31,97,1,0,crashed
16,-121.70,65,1,0,crashed
17,-125.85,95,1,0,crashed
18,-473.55,110,1,0,out_of_bounds
19,-393.21,96,1,0,crashed
20,-269.37,100,1,0,out_of_bounds
21,-144.59,80,1,0,crashed
22,-115.49,74,1,0,crashed
23,-186.04,65,1,0,crashed
24,-84.43,60,1,0,crashed
25,-102.13,120,1,0,crashed
26,-121.06,98,1,0,crashed
27,-173.94,76,1,0,crashed
28,-198.37,86,1,0,crashed
29,-214.18,78,1,0,crashed
30,-183.39,86,1,0,crashed
31,-248.06,98,1,0,crashed
32,-329.45,101,1,0,crashed
33,-390.98,97,1,0,crashed
34,-102.96,68,1,0,crashed
35,-166.91,68,1,0,crashed
36,-271.30,92,1,0,crashed
37,-232.93,75,1,0,crashed
38,-93.77,64,1,0,crashed
39,-97.48,60,1,0,crashed
40,-313.52,88,1,0,crashed
41,-88.35,63,1,0,crashed
42,-291.65,104,1,0,crashed
43,-124.56,65,1,0,crashed
44,-63.35,59,1,0,crashed
45,-130.17,64,1,0,crashed
46,-260.62,75,1,0,crashed
47,-90.78,66,1,0,crashed
48,-221.28,110,1,0,crashed
49,-171.54,118,1,0,crashed
50,-208.86,81,1,0,crashed
51,-16.01,79,1,0,crashed
52,-282.76,82,1,0,crashed
53,-96.50,127,1,0,crashed
54,-77.50,118,1,0,crashed
55,-168.64,110,1,0,crashed
56,-390.15,95,1,0,crashed
57,-149.58,97,1,0,crashed
58,-134.36,64,1,0,crashed
59,-114.21,63,1,0,crashed
60,-105.81,64,1,0,crashed
61,-221.00,107,1,0,crashed
62,-166.99,92,1,0,crashed
63,-80.55,63,1,0,crashed
64,-137.33,76,1,0,crashed
65,-122.09,79,1,0,crashed
66,-123.27,126,1,0,crashed
67,-171.28,117,1,0,crashed
68,-137.02,81,1,0,crashed
69,-112.74,83,1,0,crashed
70,-135.77,71,1,0,crashed
71,-125.13,88,1,0,crashed
72,-126.33,112,1,0,crashed
73,-130.46,67,1,0,crashed
74,-120.57,87,1,0,crashed
75,-127.23,70,1,0,crashed
76,-93.41,58,1,0,crashed
77,-100.90,71,1,0,crashed
78,-98.52,90,1,0,crashed
79,-119.14,62,1,0,crashed
80,-178.69,67,1,0,crashed
81,-249.46,98,1,0,crashed
82,-171.30,106,1,0,crashed
83,-171.81,64,1,0,crashed
84,-189.01,100,1,0,crashed
85,-115.77,77,1,0,crashed
