episode,reward,length,terminated,truncated,outcome
1,-113.12,77,1,0,crashed
2,-113.57,83,1,0,crashed
3,-210.02,91,1,0,crashed
4,-106.81,75,1,0,crashed
5,-139.60,76,1,0,crashed
6,-134.55,75,1,0,crashed
7,-110.68,116,1,0,crashed
8,-173.63,67,1,0,crashed
9,-89.61,76,1,0,crashed
10,31.25,82,1,0,crashed
11,-130.52,59,1,0,crashed
12,-108.71,75,1,0,crashed
13,-146.64,116,1,0,crashed
14,-69.77,83,1,0,crashed
15,-238.27,113,1,0,crashed
16,-358.02,86,1,0,crashed
17,-109.75,82,1,0,crashed
18,-411.55,129,1,0,crashed
19,-304.06,71,1,0,crashed
20,-97.33,94,1,0,crashed
21,-318.60,91,1,0,crashed
22,-104.13,76,1,0,crashed
23,-88.73,94,1,0,crashed
24,-116.93,90,1,0,crashed
25,-148.44,78,1,0,crashed
26,-154.52,80,1,0,crashed
27,-128.21,93,1,0,crashed
28,-243.32,107,1,0,crashed
29,-160.93,73,1,0,crashed
30,-57.47,98,1,0,crashed
31,-263.82,69,1,0,crashed
32,-274.85,80,1,0,crashed
33,-43.40,141,1,0,crashed
34,-99.51,145,1,0,crashed
35,-392.18,82,1,0,crashed
36,-196.55,96,1,0,crashed
37,-152.21,96,1,0,crashed
38,-123.87,84,1,0,crashed
39,-124.29,65,1,0,crashed
40,-71.05,57,1,0,crashed
41,-65.62,65,1,0,crashed
42,-126.07,89,1,0,crashed
43,-114.22,62,1,0,crashed
44,-259.65,92,1,0,crashed
45,-398.03,94,1,0,crashed
46,-209.10,109,1,0,crashed
47,-90.26,71,1,0,crashed
48,-213.36,110,1,0,crashed
49,-88.41,90,1,0,crashed
50,-235.53,83,1,0,crashed
51,-391.50,127,1,0,crashed
52,-139.59,78,1,0,crashed
53,-248.98,106,1,0,crashed
54,-412.15,111,1,0,crashed
55,-84.99,99,1,0,crashed
56,-73.54,58,1,0,crashed
57,-214.29,86,1,0,crashed
58,-394.10,90,1,0,crashed
59,-93.60,119,1,0,crashed
60,-485.51,100,1,0,crashed
61,-123.18,100,1,0,crashed
62,-416.34,109,1,0,crashed
63,-101.69,60,1,0,crashed
64,-173.12,78,1,0,crashed
65,-134.36,95,1,0,crashed
66,-114.71,71,1,0,crashed
67,-131.14,75,1,0,crashed
68,-136.46,62,1,0,crashed
69,-184.97,80,1,0,crashed
70,-150.89,68,1,0,crashed
71,-150.06,64,1,0,crashed
72,-120.68,95,1,0,crashed
73,-131.70,58,1,0,crashed
74,-79.55,84,1,0,crashed
75,-77.97,66,1,0,crashed
76,-113.86,76,1,0,crashed
77,-86.73,73,1,0,crashed
78,-191.13,99,1,0,crashed
79,-191.29,126,1,0,crashed
80,-103.65,74,1,0,crashed
81,-181.48,94,1,0,crashed
82,-156.02,133,1,0,crashed
83,-416.91,120,1,0,crashed
84,-36.51,138,1,0,crashed
85,-130.26,109,1,0,crashed
86,-126.13,118,1,0,crashed
87,-339.51,116,1,0,crashed
88,-228.57,121,1,0,crashed
89,-211.27,79,1,0,crashed
90,-251.68,139,1,0,crashed
91,-74.70,94,1,0,crashed
92,-236.30,99,1,0,crashed
93,-56.34,70,1,0,crashed
94,-227.80,133,1,0,crashed
95,-261.66,90,1,0,crashed
96,-290.27,98,1,0,crashed
97,-118.86,73,1,0,crashed
98,-346.13,154,1,0,crashed
99,18.10,70,1,0,crashed
100,-84.50,84,1,0,crashed
101,-93.47,72,1,0,crashed
102,-212.81,78,1,0,crashed
103,-27.37,106,1,0,crashed
104,-43.06,66,1,0,crashed
105,-119.62,70,1,0,crashed
106,-99.50,74,1,0,crashed
107,-36.17,126,1,0,crashed
108,-128.16,94,1,0,crashed
109,-87.97,73,1,0,crashed
110,-102.06,106,1,0,crashed
