episode,reward,length,terminated,truncated,outcome
1,-204.90,84,1,0,crashed
2,-88.45,65,1,0,crashed
3,-204.66,107,1,0,crashed
4,-195.08,70,1,0,crashed
5,-106.49,86,1,0,crashed
6,-231.64,109,1,0,crashed
7,-139.76,63,1,0,crashed
8,-532.18,96,1,0,out_of_bounds
9,-120.14,102,1,0,crashed
10,-410.37,87,1,0,out_of_bounds
11,-143.59,97,1,0,crashed
12,-209.25,130,1,0,crashed
13,-2.74,87,1,0,crashed
14,-164.56,85,1,0,crashed
15,-491.00,109,1,0,crashed
16,-204.70,92,1,0,crashed
17,-24.92,94,1,0,crashed
18,-106.96,72,1,0,crashed
19,-294.67,99,1,0,crashed
20,-164.19,73,1,0,crashed
21,-71.35,63,1,0,crashed
22,-139.38,73,1,0,crashed
23,-154.59,85,1,0,crashed
24,-165.99,80,1,0,crashed
25,-241.95,113,1,0,crashed
26,-179.84,95,1,0,crashed
27,-363.02,124,1,0,crashed
28,-93.23,117,1,0,crashed
29,-113.90,107,1,0,crashed
30,-185.50,106,1,0,out_of_bounds
31,-58.02,84,1,0,crashed
32,-217.11,94,1,0,crashed
33,-83.33,120,1,0,crashed
34,-93.96,80,1,0,crashed
35,-295.03,115,1,0,crashed
36,-168.19,68,1,0,crashed
37,-140.88,130,1,0,crashed
38,-149.77,88,1,0,crashed
39,-117.66,90,1,0,crashed
40,-118.35,79,1,0,crashed
41,-124.01,110,1,0,crashed
42,-61.89,156,1,0,crashed
43,-167.80,117,1,0,crashed
44,-120.45,102,1,0,crashed
45,-194.06,142,1,0,out_of_bounds
46,-110.45,126,1,0,crashed
47,-180.29,163,1,0,crashed
48,-101.79,97,1,0,crashed
49,-71.90,105,1,0,crashed
50,-87.22,118,1,0,crashed
51,-110.25,72,1,0,crashed
52,-177.14,96,1,0,crashed
53,-47.09,87,1,0,crashed
54,-434.40,207,1,0,crashed
55,-122.95,80,1,0,crashed
56,-185.13,128,1,0,crashed
57,-167.15,90,1,0,crashed
58,-208.14,131,1,0,crashed
59,-67.06,162,1,0,crashed
60,-225.36,62,1,0,crashed
61,-191.73,86,1,0,crashed
62,-61.42,98,1,0,crashed
63,-196.82,168,1,0,crashed
64,-226.65,112,1,0,out_of_bounds
65,-86.87,172,1,0,crashed
66,-237.85,87,1,0,crashed
67,-96.95,84,1,0,crashed
68,-28.72,140,1,0,crashed
69,-177.94,102,1,0,out_of_bounds
70,-110.87,67,1,0,crashed
71,-63.81,82,1,0,crashed
72,-61.81,101,1,0,crashed
73,-109.63,99,1,0,crashed
74,-59.87,79,1,0,crashed
75,-30.61,148,1,0,crashed
76,-25.71,132,1,0,crashed
77,-72.45,151,1,0,crashed
78,-101.52,94,1,0,crashed
79,-146.91,182,1,0,crashed
80,-57.32,102,1,0,crashed
81,-34.84,136,1,0,crashed
82,-46.96,155,1,0,crashed
83,-24.75,180,1,0,crashed
84,-87.29,78,1,0,crashed
85,-139.25,158,1,0,crashed
86,-115.17,81,1,0,crashed
87,-173.23,141,1,0,crashed
88,-172.55,223,1,0,crashed
89,-74.61,145,1,0,crashed
90,4.72,146,1,0,crashed
91,-75.81,74,1,0,crashed
92,-146.95,140,1,0,crashed
93,-137.38,95,1,0,crashed
94,-173.28,159,1,0,crashed
95,-76.27,159,1,0,crashed
96,-66.03,91,1,0,crashed
97,-139.74,109,1,0,crashed
98,-98.70,153,1,0,crashed
99,-107.02,107,1,0,crashed
100,-140.78,73,1,0,crashed
101,-274.14,173,1,0,crashed
102,-89.95,85,1,0,crashed
103,9.82,147,1,0,crashed
104,-41.40,191,1,0,crashed
105,-92.03,122,1,0,crashed
106,-113.55,109,1,0,crashed
107,-71.26,227,1,0,crashed
108,-269.80,148,1,0,crashed
109,-109.05,115,1,0,crashed
110,-30.64,144,1,0,crashed
111,-70.25,142,1,0,crashed
112,-98.17,97,1,0,crashed
113,-55.12,101,1,0,crashed
114,-71.68,140,1,0,crashed
115,-58.33,119,1,0,crashed
116,-113.75,103,1,0,crashed
117,-88.86,111,1,0,crashed
118,-47.74,98,1,0,crashed
119,-145.23,146,1,0,crashed
120,-71.70,207,1,0,crashed
121,-38.03,185,1,0,crashed
122,-46.97,137,1,0,crashed
123,-71.12,236,1,0,crashed
124,-68.32,136,1,0,crashed
125,-162.63,710,1,0,crashed
126,-8.50,127,1,0,crashed
127,-47.51,94,1,0,crashed
128,-79.19,127,1,0,crashed
129,-50.52,165,1,0,crashed
130,-7.91,109,1,0,crashed
131,-7.99,151,1,0,crashed
132,-67.58,97,1,0,crashed
133,-70.08,130,1,0,crashed
134,-200.76,279,1,0,crashed
135,-52.34,185,1,0,crashed
136,-58.42,128,1,0,crashed
137,-34.10,457,1,0,crashed
138,-49.74,211,1,0,crashed
139,-73.35,322,1,0,crashed
140,-97.27,125,1,0,crashed
141,-53.17,392,1,0,crashed
142,61.86,1000,0,1,time_limit
143,-0.40,209,1,0,crashed
144,-107.15,173,1,0,crashed
145,-123.33,119,1,0,crashed
146,-62.38,178,1,0,crashed
147,-139.04,136,1,0,crashed
148,-43.72,244,1,0,crashed
