episode,reward,length,terminated,truncated,outcome
1,-323.96,129,1,0,crashed
2,-136.17,98,1,0,crashed
3,-300.21,91,1,0,crashed
4,-134.06,81,1,0,crashed
5,-101.39,78,1,0,crashed
6,-124.48,82,1,0,crashed
7,-464.64,104,1,0,crashed
8,-95.39,118,1,0,crashed
9,-376.56,98,1,0,crashed
10,-72.18,64,1,0,crashed
11,-205.42,72,1,0,crashed
12,-353.67,111,1,0,out_of_bounds
13,-120.00,95,1,0,crashed
14,-329.18,89,1,0,crashed
15,-63.89,63,1,0,crashed
16,-231.71,103,1,0,crashed
17,-367.00,106,1,0,crashed
18,-533.80,88,1,0,out_of_bounds
19,-113.90,105,1,0,crashed
20,-570.21,93,1,0,out_of_bounds
21,-481.24,145,1,0,crashed
22,-248.50,69,1,0,crashed
23,-45.63,97,1,0,crashed
24,-360.10,120,1,0,out_of_bounds
25,-171.77,87,1,0,crashed
26,-124.06,105,1,0,crashed
27,-179.67,87,1,0,crashed
28,-420.59,97,1,0,crashed
29,-152.09,108,1,0,crashed
30,-118.41,120,1,0,crashed
31,-231.99,135,1,0,crashed
32,-152.72,99,1,0,crashed
33,-117.89,96,1,0,crashed
34,-121.85,96,1,0,crashed
35,-91.15,80,1,0,crashed
36,-257.84,121,1,0,crashed
37,-125.74,77,1,0,crashed
38,-299.44,82,1,0,crashed
39,-228.55,99,1,0,crashed
40,-156.91,101,1,0,crashed
41,-254.29,79,1,0,crashed
42,-71.30,119,1,0,crashed
43,-129.36,92,1,0,crashed
44,-198.54,122,1,0,crashed
45,-204.84,76,1,0,crashed
46,-216.52,102,1,0,crashed
47,-110.78,91,1,0,crashed
48,-154.99,97,1,0,crashed
49,-146.34,76,1,0,crashed
50,-252.84,109,1,0,crashed
51,-124.68,102,1,0,crashed
52,-185.74,118,1,0,crashed
53,-106.89,70,1,0,crashed
54,-363.55,116,1,0,out_of_bounds
55,-336.91,125,1,0,crashed
56,-99.11,126,1,0,crashed
57,-147.90,68,1,0,crashed
58,-190.48,75,1,0,crashed
59,-218.19,81,1,0,crashed
60,24.35,151,1,0,crashed
61,-157.14,57,1,0,crashed
62,-166.66,105,1,0,out_of_bounds
63,-115.06,93,1,0,crashed
64,-426.70,95,1,0,crashed
65,-159.96,132,1,0,crashed
66,-146.15,71,1,0,crashed
67,-87.78,110,1,0,crashed
68,22.88,138,1,0,crashed
69,-114.38,83,1,0,crashed
70,-93.56,110,1,0,crashed
71,-138.66,73,1,0,crashed
72,-344.94,99,1,0,out_of_bounds
73,-266.06,91,1,0,crashed
74,-107.58,94,1,0,crashed
75,-49.09,95,1,0,crashed
76,-438.62,115,1,0,out_of_bounds
77,-329.94,80,1,0,out_of_bounds
78,-277.50,99,1,0,out_of_bounds
79,-265.85,138,1,0,crashed
80,-128.22,115,1,0,crashed
81,-303.07,142,1,0,crashed
82,-94.21,64,1,0,crashed
83,-414.82,90,1,0,out_of_bounds
84,-136.90,117,1,0,crashed
85,-323.60,92,1,0,crashed
86,-106.12,102,1,0,crashed
87,-298.52,66,1,0,crashed
88,-199.17,120,1,0,crashed
89,-307.68,102,1,0,crashed
90,-94.22,103,1,0,crashed
91,-127.90,117,1,0,crashed
92,-123.48,92,1,0,crashed
93,-171.16,81,1,0,crashed
94,-70.43,61,1,0,crashed
95,-233.58,130,1,0,crashed
96,-317.96,91,1,0,out_of_bounds
97,-167.10,76,1,0,crashed
98,-417.03,114,1,0,crashed
99,1.56,78,1,0,crashed
100,-101.89,146,1,0,crashed
101,-114.35,76,1,0,crashed
102,-162.78,84,1,0,crashed
103,-115.71,67,1,0,crashed
104,-86.51,72,1,0,crashed
105,-420.08,92,1,0,out_of_bounds
106,-436.05,111,1,0,out_of_bounds
107,-481.68,89,1,0,crashed
108,-118.62,80,1,0,crashed
109,-156.22,93,1,0,crashed
110,-94.81,74,1,0,crashed
111,-215.42,108,1,0,crashed
112,-93.86,100,1,0,crashed
113,-96.76,79,1,0,crashed
114,-159.02,73,1,0,crashed
115,-127.81,89,1,0,crashed
116,-172.37,120,1,0,crashed
117,-195.32,109,1,0,out_of_bounds
118,-433.53,97,1,0,crashed
119,-447.41,105,1,0,crashed
120,-76.87,95,1,0,crashed
121,9.88,85,1,0,crashed
122,-60.51,81,1,0,crashed
123,-91.56,91,1,0,crashed
124,-365.95,92,1,0,crashed
125,-73.88,85,1,0,crashed
126,-94.25,72,1,0,crashed
127,-126.10,73,1,0,crashed
128,-184.80,126,1,0,crashed
129,-274.33,110,1,0,out_of_bounds
130,-263.20,78,1,0,crashed
131,-91.10,92,1,0,crashed
132,-387.65,107,1,0,crashed
133,-246.68,92,1,0,crashed
134,-395.59,92,1,0,crashed
135,-188.04,150,1,0,crashed
136,-66.02,68,1,0,crashed
137,-431.26,87,1,0,out_of_bounds
138,-350.97,89,1,0,out_of_bounds
139,-186.96,134,1,0,out_of_bounds
140,-260.47,125,1,0,out_of_bounds
141,-93.48,84,1,0,crashed
142,-43.14,68,1,0,crashed
143,-163.27,75,1,0,crashed
144,-561.96,114,1,0,crashed
145,-53.67,117,1,0,crashed
146,-213.46,135,1,0,crashed
147,-144.78,77,1,0,crashed
148,-136.84,66,1,0,crashed
149,-175.37,109,1,0,crashed
150,-328.45,78,1,0,crashed
151,-119.51,76,1,0,crashed
152,-143.92,127,1,0,crashed
153,-70.49,70,1,0,crashed
154,-104.13,71,1,0,crashed
155,-43.13,81,1,0,crashed
156,-265.66,93,1,0,out_of_bounds
157,-179.59,87,1,0,crashed
158,-99.95,71,1,0,crashed
159,-52.94,77,1,0,crashed
160,-226.56,197,1,0,crashed
161,-344.03,107,1,0,out_of_bounds
162,-131.85,132,1,0,crashed
163,-110.76,89,1,0,crashed
164,-81.14,70,1,0,crashed
165,-97.46,107,1,0,crashed
166,-458.95,113,1,0,out_of_bounds
167,57.51,72,1,0,crashed
168,-123.06,111,1,0,crashed
169,-365.54,118,1,0,crashed
170,-174.51,153,1,0,out_of_bounds
171,-159.61,139,1,0,crashed
172,-110.24,83,1,0,crashed
173,-105.69,110,1,0,crashed
174,-109.07,74,1,0,crashed
175,-110.39,70,1,0,crashed
176,23.40,98,1,0,crashed
177,-291.12,100,1,0,out_of_bounds
178,-122.46,91,1,0,crashed
179,-281.58,131,1,0,crashed
180,-80.04,68,1,0,crashed
181,-121.44,119,1,0,crashed
182,-73.24,105,1,0,crashed
183,-317.97,88,1,0,crashed
184,-317.48,121,1,0,crashed
185,-436.20,120,1,0,out_of_bounds
186,-166.14,124,1,0,crashed
187,-17.89,91,1,0,crashed
188,-72.21,162,1,0,crashed
189,-147.55,124,1,0,out_of_bounds
190,-106.72,176,1,0,crashed
191,-70.41,114,1,0,crashed
192,-290.46,132,1,0,crashed
193,-108.56,80,1,0,crashed
194,-184.66,149,1,0,crashed
195,-152.03,101,1,0,crashed
196,-70.78,66,1,0,crashed
197,-77.73,68,1,0,crashed
198,-86.82,97,1,0,crashed
199,-76.43,68,1,0,crashed
200,-174.33,105,1,0,out_of_bounds
201,-318.59,240,1,0,crashed
202,-167.87,103,1,0,crashed
203,-331.71,111,1,0,crashed
204,-298.87,110,1,0,crashed
205,-301.41,103,1,0,crashed
206,-67.10,117,1,0,crashed
207,-114.07,113,1,0,crashed
208,-203.86,113,1,0,out_of_bounds
209,-115.47,94,1,0,crashed
210,-206.67,99,1,0,out_of_bounds
211,-84.01,82,1,0,crashed
212,-113.66,111,1,0,crashed
213,-139.48,79,1,0,crashed
214,-84.86,124,1,0,crashed
215,-121.85,154,1,0,crashed
216,-104.52,93,1,0,crashed
217,-132.32,160,1,0,crashed
218,-243.52,178,1,0,crashed
219,-336.40,249,1,0,crashed
220,-237.82,121,1,0,out_of_bounds
221,-118.66,151,1,0,crashed
222,-340.81,157,1,0,out_of_bounds
223,-323.79,225,1,0,crashed
224,-11.15,93,1,0,crashed
225,-294.80,213,1,0,out_of_bounds
226,-321.15,241,1,0,crashed
227,-643.81,164,1,0,out_of_bounds
228,-99.77,70,1,0,crashed
229,-272.02,297,1,0,out_of_bounds
230,-106.76,182,1,0,crashed
231,-264.95,177,1,0,crashed
232,-408.72,136,1,0,crashed
233,-332.34,241,1,0,crashed
234,-107.06,86,1,0,crashed
235,-234.15,168,1,0,crashed
236,-151.26,240,1,0,crashed
237,-291.84,168,1,0,crashed
238,-63.47,278,1,0,crashed
239,-65.94,89,1,0,crashed
240,-63.75,180,1,0,crashed
241,-264.72,118,1,0,out_of_bounds
242,-76.78,109,1,0,crashed
243,-198.78,202,1,0,crashed
244,-388.50,338,1,0,crashed
245,-12.66,165,1,0,crashed
246,-192.51,115,1,0,crashed
247,-189.04,116,1,0,crashed
248,-114.31,170,1,0,crashed
249,-294.55,248,1,0,crashed
250,-168.77,192,1,0,crashed
251,-56.22,190,1,0,crashed
252,-111.78,102,1,0,crashed
253,-33.26,91,1,0,crashed
254,-209.13,476,1,0,out_of_bounds
255,-55.42,131,1,0,crashed
256,-116.61,108,1,0,crashed
257,-52.98,82,1,0,crashed
258,-53.61,165,1,0,crashed
259,-290.95,189,1,0,crashed
260,-371.41,267,1,0,crashed
261,-243.89,265,1,0,crashed
262,-88.31,215,1,0,crashed
263,-340.67,216,1,0,crashed
264,-225.77,244,1,0,crashed
265,-68.19,1000,0,1,time_limit
266,-35.53,154,1,0,crashed
267,-99.35,91,1,0,crashed
268,-23.65,140,1,0,crashed
269,-63.68,287,1,0,crashed
270,-557.91,300,1,0,crashed
271,16.70,125,1,0,crashed
272,-281.50,344,1,0,out_of_bounds
273,-101.12,78,1,0,crashed
274,-545.40,600,1,0,out_of_bounds
275,-283.86,321,1,0,out_of_bounds
276,33.46,115,1,0,crashed
277,39.82,146,1,0,crashed
278,-281.06,195,1,0,out_of_bounds
279,-245.12,191,1,0,crashed
280,-375.99,164,1,0,out_of_bounds
281,-8.58,105,1,0,crashed
282,-154.12,300,1,0,crashed
283,-67.63,169,1,0,crashed
284,-133.17,198,1,0,crashed
285,-61.44,231,1,0,crashed
286,-73.90,140,1,0,crashed
287,-59.74,158,1,0,crashed
288,-83.67,164,1,0,crashed
289,-45.98,263,1,0,crashed
290,-23.87,150,1,0,crashed
291,-45.30,91,1,0,crashed
292,-4.98,150,1,0,crashed
293,-47.32,82,1,0,crashed
294,-159.75,225,1,0,crashed
295,-53.04,122,1,0,crashed
296,-62.76,153,1,0,crashed
297,-44.16,120,1,0,crashed
298,-38.00,122,1,0,crashed
299,-21.56,87,1,0,crashed
300,-57.56,77,1,0,crashed
301,-96.31,194,1,0,crashed
302,-80.83,180,1,0,crashed
303,-169.28,232,1,0,crashed
304,-73.97,118,1,0,crashed
305,-196.44,263,1,0,crashed
306,-265.05,195,1,0,crashed
307,-292.27,420,1,0,out_of_bounds
308,-88.55,91,1,0,crashed
309,-69.35,105,1,0,crashed
310,-27.63,150,1,0,crashed
311,-57.80,110,1,0,crashed
312,-250.03,208,1,0,crashed
313,-326.54,956,1,0,crashed
314,-123.18,340,1,0,out_of_bounds
315,-195.45,118,1,0,crashed
316,-68.61,349,1,0,crashed
317,6.86,110,1,0,crashed
318,-4.31,267,1,0,crashed
319,-28.55,262,1,0,crashed
320,-395.81,423,1,0,crashed
321,-481.57,315,1,0,crashed
322,-56.73,164,1,0,crashed
323,-354.53,298,1,0,crashed
324,-51.98,267,1,0,crashed
325,-41.38,230,1,0,crashed
326,-116.22,120,1,0,crashed
327,28.02,103,1,0,crashed
328,-49.13,104,1,0,crashed
329,-62.78,195,1,0,crashed
330,-297.78,262,1,0,crashed
331,-0.81,164,1,0,crashed
332,-40.63,189,1,0,crashed
333,-23.28,104,1,0,crashed
334,-49.55,215,1,0,crashed
335,-122.49,328,1,0,out_of_bounds
336,-64.07,144,1,0,crashed
337,-306.77,154,1,0,out_of_bounds
338,-3.27,128,1,0,crashed
339,-34.05,319,1,0,crashed
340,-283.96,216,1,0,crashed
341,-43.25,190,1,0,crashed
342,-69.98,155,1,0,crashed
343,-67.31,291,1,0,crashed
344,-68.80,300,1,0,crashed
345,-65.12,87,1,0,crashed
346,1.95,130,1,0,crashed
347,-27.46,317,1,0,crashed
348,-202.48,193,1,0,crashed
349,14.08,134,1,0,crashed
350,-43.71,126,1,0,crashed
351,-216.05,286,1,0,out_of_bounds
352,-294.47,208,1,0,crashed
353,-79.65,73,1,0,crashed
354,-56.21,118,1,0,crashed
355,-90.24,122,1,0,crashed
356,-145.65,195,1,0,crashed
357,-176.25,218,1,0,crashed
358,-174.06,196,1,0,out_of_bounds
359,-382.90,820,1,0,crashed
360,-287.64,253,1,0,crashed
361,-329.11,101,1,0,crashed
362,-93.23,314,1,0,crashed
363,-25.45,127,1,0,crashed
364,-157.02,315,1,0,crashed
365,-23.89,104,1,0,crashed
366,-161.18,259,1,0,out_of_bounds
367,-21.66,146,1,0,crashed
368,-99.38,201,1,0,crashed
369,-45.43,211,1,0,crashed
370,-52.68,87,1,0,crashed
371,3.95,108,1,0,crashed
372,12.21,171,1,0,crashed
373,34.90,116,1,0,crashed
374,-177.69,195,1,0,crashed
375,-37.08,131,1,0,crashed
376,-74.36,375,1,0,crashed
377,24.46,168,1,0,crashed
378,16.47,136,1,0,crashed
379,-2.28,222,1,0,crashed
380,-79.72,294,1,0,crashed
381,-37.46,244,1,0,crashed
382,-36.09,124,1,0,crashed
383,24.38,268,1,0,crashed
384,-49.22,501,1,0,crashed
385,-38.83,141,1,0,crashed
386,65.03,146,1,0,crashed
387,9.61,269,1,0,crashed
388,23.75,94,1,0,crashed
389,-98.01,263,1,0,crashed
390,-24.74,81,1,0,crashed
391,11.43,207,1,0,crashed
392,-2.57,168,1,0,crashed
393,-30.29,135,1,0,crashed
394,-0.77,136,1,0,crashed
395,17.45,102,1,0,crashed
396,6.89,225,1,0,crashed
397,26.05,98,1,0,crashed
398,24.99,106,1,0,crashed
399,-33.36,136,1,0,crashed
400,19.25,125,1,0,crashed
401,-61.29,186,1,0,crashed
402,-32.74,152,1,0,crashed
403,33.37,146,1,0,crashed
404,-15.61,127,1,0,crashed
405,-14.70,85,1,0,crashed
406,-28.03,201,1,0,crashed
407,-16.57,106,1,0,crashed
408,-28.25,233,1,0,crashed
409,-13.33,1000,0,1,time_limit
410,-46.17,184,1,0,crashed
411,-90.77,158,1,0,crashed
412,-57.15,136,1,0,crashed
413,3.23,204,1,0,crashed
414,-80.12,217,1,0,crashed
415,9.86,100,1,0,crashed
416,-43.97,264,1,0,crashed
417,-90.29,287,1,0,crashed
418,-0.78,195,1,0,crashed
419,-96.04,362,1,0,crashed
420,-127.91,361,1,0,out_of_bounds
421,-84.45,222,1,0,crashed
422,-144.94,790,1,0,crashed
423,-0.29,300,1,0,crashed
424,-126.51,298,1,0,crashed
425,-28.22,1000,0,1,time_limit
426,-285.67,640,1,0,crashed
427,-258.02,754,1,0,out_of_bounds
428,-113.16,632,1,0,crashed
429,-506.45,723,1,0,crashed
430,-296.85,485,1,0,out_of_bounds
431,-324.40,361,1,0,crashed
432,-160.24,503,1,0,crashed
433,-511.66,526,1,0,out_of_bounds
434,-427.52,647,1,0,out_of_bounds
435,-172.44,450,1,0,out_of_bounds
436,-390.32,1000,0,1,time_limit
437,-470.38,951,1,0,crashed
438,-109.49,1000,0,1,time_limit
439,-196.42,678,1,0,out_of_bounds
440,-177.05,152,1,0,crashed
441,-220.28,1000,0,1,time_limit
442,-136.69,242,1,0,out_of_bounds
443,-170.37,451,1,0,out_of_bounds
444,-12.05,94,1,0,crashed
445,-208.70,235,1,0,crashed
446,-297.78,390,1,0,crashed
447,-73.82,498,1,0,crashed
448,-79.71,330,1,0,crashed
449,-45.58,331,1,0,crashed
450,24.56,225,1,0,crashed
451,-34.31,160,1,0,crashed
452,16.80,192,1,0,crashed
453,-97.53,87,1,0,crashed
454,22.88,141,1,0,crashed
455,-79.29,931,1,0,crashed
456,16.90,202,1,0,crashed
457,9.12,107,1,0,crashed
458,57.04,142,1,0,crashed
459,-14.08,312,1,0,crashed
460,28.22,135,1,0,crashed
461,-4.60,118,1,0,crashed
462,4.80,139,1,0,crashed
463,23.88,181,1,0,crashed
464,39.51,144,1,0,crashed
465,-30.57,214,1,0,crashed
466,-112.50,1000,0,1,time_limit
467,-72.37,1000,0,1,time_limit
468,-23.44,233,1,0,crashed
