episode,reward,length,terminated,truncated,outcome
1,-262.55,75,1,0,crashed
2,-102.61,84,1,0,crashed
3,-199.59,128,1,0,out_of_bounds
4,-387.79,101,1,0,out_of_bounds
5,-156.61,76,1,0,crashed
6,-219.78,139,1,0,crashed
7,-106.99,83,1,0,crashed
8,-94.53,87,1,0,crashed
9,-261.01,71,1,0,crashed
10,-112.31,68,1,0,crashed
11,-80.05,91,1,0,crashed
12,-185.82,108,1,0,out_of_bounds
13,-212.60,117,1,0,crashed
14,-270.96,83,1,0,crashed
15,-307.63,130,1,0,crashed
16,-110.72,86,1,0,crashed
17,-368.42,121,1,0,out_of_bounds
18,-390.94,91,1,0,crashed
19,-116.70,105,1,0,crashed
20,-239.53,120,1,0,crashed
21,-438.97,126,1,0,crashed
22,-384.76,107,1,0,crashed
23,-216.67,86,1,0,crashed
24,-445.46,109,1,0,crashed
25,-286.18,107,1,0,out_of_bounds
26,-99.32,84,1,0,crashed
27,-218.68,105,1,0,out_of_bounds
28,-349.03,102,1,0,crashed
29,-191.05,135,1,0,crashed
30,-285.63,122,1,0,crashed
31,-87.07,81,1,0,crashed
32,-296.42,95,1,0,out_of_bounds
33,-353.99,89,1,0,out_of_bounds
34,-198.51,118,1,0,crashed
35,-326.80,94,1,0,out_of_bounds
36,-418.64,81,1,0,crashed
37,-83.01,69,1,0,crashed
38,-195.95,90,1,0,crashed
39,-147.27,118,1,0,crashed
40,-224.84,137,1,0,crashed
41,-206.96,146,1,0,crashed
42,-67.68,65,1,0,crashed
43,-405.55,88,1,0,out_of_bounds
44,-90.57,110,1,0,crashed
45,-479.11,113,1,0,crashed
46,-111.53,116,1,0,crashed
47,-130.71,71,1,0,crashed
48,-172.46,71,1,0,crashed
49,-222.82,138,1,0,crashed
50,-89.38,89,1,0,crashed
51,-172.79,97,1,0,crashed
52,-662.61,124,1,0,crashed
53,-353.64,114,1,0,crashed
54,-553.64,92,1,0,out_of_bounds
55,-215.51,131,1,0,out_of_bounds
56,-375.56,87,1,0,crashed
57,-202.99,108,1,0,out_of_bounds
58,-204.91,99,1,0,out_of_bounds
59,-412.82,141,1,0,crashed
60,-452.90,106,1,0,out_of_bounds
61,-170.59,111,1,0,crashed
62,-359.53,160,1,0,crashed
63,-345.94,135,1,0,crashed
64,-418.21,90,1,0,out_of_bounds
65,-258.62,95,1,0,crashed
66,-227.48,75,1,0,crashed
67,-313.32,105,1,0,crashed
68,-484.18,91,1,0,crashed
69,-61.54,71,1,0,crashed
70,-107.43,78,1,0,crashed
71,-125.23,96,1,0,crashed
72,-147.11,147,1,0,crashed
73,-467.04,95,1,0,crashed
74,-417.58,77,1,0,crashed
75,-341.88,106,1,0,out_of_bounds
76,-467.85,116,1,0,out_of_bounds
77,-383.96,88,1,0,crashed
78,-63.12,83,1,0,crashed
79,-94.18,130,1,0,crashed
80,-258.62,88,1,0,crashed
81,-82.32,102,1,0,crashed
82,-129.84,118,1,0,crashed
83,-342.00,93,1,0,out_of_bounds
84,-434.75,124,1,0,out_of_bounds
85,-66.48,185,1,0,crashed
86,-91.92,82,1,0,crashed
87,-211.54,117,1,0,out_of_bounds
88,-309.88,173,1,0,crashed
89,-163.86,134,1,0,crashed
90,-397.76,85,1,0,out_of_bounds
91,-143.69,82,1,0,crashed
92,-585.33,104,1,0,out_of_bounds
93,-315.55,89,1,0,out_of_bounds
94,-188.53,61,1,0,crashed
95,-318.50,109,1,0,crashed
96,-399.17,88,1,0,crashed
97,-117.66,67,1,0,crashed
98,-423.53,80,1,0,out_of_bounds
99,-201.54,138,1,0,out_of_bounds
100,-422.60,94,1,0,out_of_bounds
101,-378.49,88,1,0,out_of_bounds
102,-169.95,111,1,0,out_of_bounds
103,-542.61,146,1,0,out_of_bounds
104,-181.98,77,1,0,crashed
105,-64.81,133,1,0,crashed
106,-276.40,147,1,0,out_of_bounds
107,-392.49,85,1,0,out_of_bounds
108,-89.90,118,1,0,crashed
109,-324.50,92,1,0,out_of_bounds
110,-37.76,75,1,0,crashed
111,-76.87,132,1,0,out_of_bounds
112,32.36,101,1,0,crashed
