episode,reward,length,terminated,truncated,outcome
1,-150.66,103,1,0,crashed
2,-491.33,115,1,0,crashed
3,-500.34,105,1,0,crashed
4,-252.14,68,1,0,crashed
5,-446.64,66,1,0,crashed
6,-324.21,52,1,0,crashed
7,-722.91,95,1,0,crashed
8,-360.39,56,1,0,crashed
9,-814.09,87,1,0,crashed
10,-370.27,62,1,0,crashed
11,-427.45,114,1,0,crashed
12,-45.97,84,1,0,crashed
13,-492.97,208,1,0,out_of_bounds
14,-348.10,129,1,0,crashed
15,-373.07,99,1,0,out_of_bounds
16,-114.04,63,1,0,crashed
17,-253.60,107,1,0,out_of_bounds
18,-519.67,148,1,0,crashed
19,-353.53,89,1,0,crashed
20,-533.98,94,1,0,crashed
21,-99.96,110,1,0,crashed
22,-489.31,197,1,0,out_of_bounds
23,-202.76,133,1,0,out_of_bounds
24,-261.69,111,1,0,out_of_bounds
25,-120.63,141,1,0,out_of_bounds
26,-223.30,270,1,0,crashed
27,-539.58,152,1,0,crashed
28,-128.52,83,1,0,crashed
29,-361.17,92,1,0,crashed
30,-231.62,102,1,0,crashed
31,-114.17,89,1,0,crashed
32,-209.06,111,1,0,crashed
33,-84.24,103,1,0,crashed
34,-747.80,92,1,0,crashed
35,-557.47,64,1,0,crashed
36,-819.76,85,1,0,crashed
37,-464.87,72,1,0,crashed
38,-482.81,54,1,0,crashed
39,-546.75,68,1,0,crashed
40,-494.25,63,1,0,crashed
41,-456.61,62,1,0,crashed
42,-611.69,71,1,0,crashed
43,-523.60,68,1,0,crashed
44,-341.78,51,1,0,crashed
45,-560.07,69,1,0,crashed
46,-791.91,75,1,0,crashed
47,-484.21,61,1,0,crashed
48,-421.32,60,1,0,crashed
49,-388.41,96,1,0,crashed
50,-859.67,86,1,0,crashed
51,-556.23,60,1,0,crashed
52,-400.26,50,1,0,crashed
53,-612.90,66,1,0,crashed
54,-532.93,59,1,0,crashed
55,-712.68,78,1,0,crashed
56,-538.97,63,1,0,crashed
57,-172.38,92,1,0,crashed
58,-153.45,69,1,0,crashed
59,-308.62,63,1,0,crashed
60,-193.69,94,1,0,crashed
61,-113.29,87,1,0,crashed
62,-149.40,64,1,0,crashed
63,-126.48,55,1,0,crashed
64,-109.03,107,1,0,crashed
65,-255.20,59,1,0,crashed
66,-250.45,164,1,0,crashed
67,-228.49,413,1,0,crashed
68,-208.06,68,1,0,crashed
69,226.13,309,1,0,landed_success
70,-242.73,344,1,0,crashed
71,-98.72,100,1,0,crashed
72,-121.62,313,1,0,crashed
73,-108.56,1000,0,1,time_limit
74,-153.57,654,1,0,out_of_bounds
75,-26.42,94,1,0,crashed
76,-24.43,79,1,0,crashed
77,-250.73,310,1,0,crashed
78,126.54,685,1,0,landed_success
79,-219.23,259,1,0,crashed
80,-142.39,709,1,0,crashed
81,163.91,1000,0,1,time_limit
82,-62.14,349,1,0,crashed
83,88.28,1000,0,1,time_limit
84,-224.08,475,1,0,crashed
85,-285.98,240,1,0,crashed
86,161.98,1000,0,1,time_limit
87,-201.27,213,1,0,crashed
88,-21.30,299,1,0,crashed
89,-94.81,462,1,0,crashed
90,-78.13,238,1,0,crashed
91,-220.85,242,1,0,crashed
92,-165.02,207,1,0,crashed
93,-51.04,332,1,0,crashed
94,-216.63,260,1,0,crashed
95,-228.29,284,1,0,crashed
96,-63.34,327,1,0,crashed
97,1.72,174,1,0,crashed
98,-140.78,695,1,0,crashed
99,-109.88,347,1,0,crashed
100,-25.92,390,1,0,crashed
101,137.82,1000,0,1,time_limit
102,-71.36,228,1,0,crashed
103,-42.40,157,1,0,crashed
104,-13.17,302,1,0,crashed
105,26.72,235,1,0,crashed
106,-53.28,262,1,0,crashed
107,-199.87,146,1,0,crashed
108,-93.66,321,1,0,crashed
109,65.38,204,1,0,crashed
110,88.44,1000,0,1,time_limit
111,4.11,1000,0,1,time_limit
112,-215.45,289,1,0,crashed
113,193.47,361,1,0,landed_success
114,-7.28,168,1,0,crashed
115,155.09,443,1,0,landed_success
116,-14.72,388,1,0,crashed
117,129.73,1000,0,1,time_limit
118,-21.78,285,1,0,crashed
119,-88.40,186,1,0,crashed
120,107.52,1000,0,1,time_limit
121,-23.72,243,1,0,crashed
122,-9.35,402,1,0,crashed
123,-201.27,139,1,0,crashed
124,-41.30,228,1,0,crashed
125,-42.54,201,1,0,crashed
126,-222.35,138,1,0,crashed
127,-16.18,203,1,0,crashed
128,-77.15,201,1,0,crashed
129,266.68,174,1,0,landed_success
130,-17.96,103,1,0,crashed
131,-78.79,158,1,0,crashed
132,-165.88,247,1,0,crashed
133,-171.46,240,1,0,crashed
134,-216.46,307,1,0,crashed
135,-201.36,255,1,0,crashed
136,11.83,220,1,0,crashed
137,-201.97,248,1,0,crashed
138,-283.05,302,1,0,crashed
139,-142.64,588,1,0,crashed
140,-254.07,237,1,0,crashed
141,-86.17,163,1,0,crashed
142,-276.49,324,1,0,crashed
143,-52.34,195,1,0,crashed
144,-34.88,241,1,0,crashed
145,-55.99,350,1,0,crashed
146,-256.18,252,1,0,crashed
147,-77.23,263,1,0,crashed
148,-214.21,296,1,0,crashed
149,33.22,1000,0,1,time_limit
150,202.66,394,1,0,landed_success
151,-252.19,414,1,0,crashed
152,-208.87,303,1,0,crashed
153,-368.37,836,1,0,crashed
154,-178.75,204,1,0,crashed
155,20.99,1000,0,1,time_limit
156,-51.38,285,1,0,crashed
157,-77.40,260,1,0,crashed
158,51.39,1000,0,1,time_limit
159,-190.69,246,1,0,crashed
160,-216.14,266,1,0,crashed
161,233.05,335,1,0,landed_success
162,2.02,104,1,0,crashed
163,-196.48,155,1,0,crashed
164,-151.80,206,1,0,crashed
165,-209.47,222,1,0,crashed
166,-67.93,222,1,0,crashed
167,120.96,776,1,0,landed_success
168,-17.81,255,1,0,crashed
169,216.09,918,1,0,landed_success
170,223.42,430,1,0,landed_success
171,225.37,308,1,0,landed_success
172,218.65,374,1,0,landed_success
173,-53.27,198,1,0,crashed
174,-139.87,286,1,0,crashed
175,-97.39,184,1,0,crashed
176,-173.20,282,1,0,crashed
177,8.86,255,1,0,crashed
178,-80.23,241,1,0,crashed
179,21.15,1000,0,1,time_limit
180,221.04,751,1,0,landed_success
181,-30.71,247,1,0,crashed
182,89.84,1000,0,1,time_limit
183,-36.76,274,1,0,crashed
184,262.45,325,1,0,landed_success
185,242.47,428,1,0,landed_success
186,220.61,320,1,0,landed_success
187,-42.54,265,1,0,crashed
188,-36.28,159,1,0,crashed
189,6.82,192,1,0,crashed
190,-32.55,363,1,0,crashed
191,218.00,410,1,0,landed_success
192,268.49,221,1,0,landed_success
193,262.00,349,1,0,landed_success
194,212.43,567,1,0,landed_success
195,227.63,459,1,0,landed_success
196,-182.68,195,1,0,crashed
197,225.62,370,1,0,landed_success
198,-204.48,280,1,0,crashed
199,283.49,243,1,0,landed_success
200,13.05,178,1,0,crashed
201,-70.84,184,1,0,crashed
202,-192.90,210,1,0,crashed
203,-20.75,230,1,0,crashed
204,-10.01,154,1,0,crashed
205,-198.44,221,1,0,crashed
206,-54.97,321,1,0,crashed
207,-59.76,177,1,0,crashed
208,202.22,450,1,0,landed_success
209,193.92,379,1,0,landed_success
210,-172.15,199,1,0,crashed
211,-194.98,211,1,0,crashed
212,-191.82,227,1,0,crashed
213,-155.13,153,1,0,crashed
214,1.73,155,1,0,crashed
215,219.49,346,1,0,landed_success
216,-168.44,127,1,0,crashed
217,-31.94,231,1,0,crashed
218,-12.15,208,1,0,crashed
219,-40.73,190,1,0,crashed
220,205.13,381,1,0,landed_success
221,228.65,313,1,0,landed_success
222,-54.98,91,1,0,crashed
223,-136.91,127,1,0,crashed
224,245.15,282,1,0,landed_success
225,-184.73,188,1,0,crashed
226,-86.18,100,1,0,crashed
227,2.12,381,1,0,crashed
228,-181.81,240,1,0,crashed
229,77.92,188,1,0,crashed
230,-193.32,259,1,0,crashed
231,-36.78,213,1,0,crashed
232,-116.87,80,1,0,crashed
233,1.35,271,1,0,crashed
234,-124.01,154,1,0,crashed
235,-58.86,344,1,0,crashed
236,-44.52,206,1,0,crashed
237,6.09,117,1,0,crashed
238,-39.22,184,1,0,crashed
239,244.54,299,1,0,landed_success
240,-203.69,213,1,0,crashed
241,237.25,380,1,0,landed_success
242,-6.51,187,1,0,crashed
243,-48.17,244,1,0,crashed
244,-199.26,270,1,0,crashed
245,-180.45,246,1,0,crashed
