episode,reward,length,terminated,truncated,outcome
1,-153.34,110,1,0,crashed
2,-97.22,67,1,0,crashed
3,-333.54,80,1,0,crashed
4,-121.15,71,1,0,crashed
5,-454.85,105,1,0,crashed
6,-472.11,97,1,0,crashed
7,-333.19,100,1,0,crashed
8,-250.50,104,1,0,crashed
9,-539.42,96,1,0,crashed
10,-164.05,133,1,0,crashed
11,-248.59,114,1,0,crashed
12,-265.68,86,1,0,crashed
13,-350.03,95,1,0,crashed
14,-122.90,80,1,0,crashed
15,-203.01,84,1,0,crashed
16,-157.97,81,1,0,crashed
17,-403.66,102,1,0,crashed
18,-150.67,82,1,0,crashed
19,-83.37,98,1,0,crashed
20,-56.51,87,1,0,crashed
21,-400.21,105,1,0,crashed
22,-158.17,72,1,0,crashed
23,-98.82,62,1,0,crashed
24,-183.65,100,1,0,crashed
25,-71.49,83,1,0,crashed
26,-212.16,104,1,0,crashed
27,-184.12,130,1,0,crashed
28,-135.15,79,1,0,crashed
29,-217.62,77,1,0,crashed
30,-277.46,122,1,0,crashed
31,-196.45,104,1,0,crashed
32,-205.06,66,1,0,crashed
33,-340.64,87,1,0,crashed
34,-227.47,122,1,0,crashed
35,-308.58,111,1,0,crashed
36,-150.23,110,1,0,crashed
37,-13.19,150,1,0,crashed
38,-195.97,112,1,0,crashed
39,-336.19,110,1,0,crashed
40,-142.40,106,1,0,crashed
41,-47.45,109,1,0,crashed
42,-125.71,84,1,0,crashed
43,-269.42,110,1,0,crashed
44,-308.12,90,1,0,crashed
45,-185.71,98,1,0,crashed
46,-311.63,75,1,0,crashed
47,-347.84,83,1,0,crashed
48,-169.58,66,1,0,crashed
49,-126.98,82,1,0,crashed
50,-188.41,70,1,0,crashed
51,-44.82,75,1,0,crashed
52,-33.17,83,1,0,crashed
53,-114.41,75,1,0,crashed
54,-141.87,87,1,0,crashed
55,-106.76,58,1,0,crashed
56,-404.15,118,1,0,crashed
57,-188.40,108,1,0,crashed
58,-274.40,82,1,0,crashed
59,-361.75,121,1,0,crashed
60,-331.01,125,1,0,crashed
61,-110.35,93,1,0,crashed
62,-430.60,95,1,0,crashed
63,-101.50,66,1,0,crashed
64,-238.64,58,1,0,crashed
65,-283.98,82,1,0,crashed
66,-85.48,81,1,0,crashed
67,-128.09,139,1,0,crashed
68,-261.91,72,1,0,crashed
69,-262.43,71,1,0,crashed
70,-88.33,68,1,0,crashed
71,-130.48,130,1,0,crashed
72,-151.94,133,1,0,crashed
73,-272.02,92,1,0,crashed
74,-174.87,94,1,0,crashed
75,-245.13,104,1,0,crashed
76,-93.69,65,1,0,crashed
77,-278.37,124,1,0,crashed
78,-353.19,114,1,0,crashed
79,-126.34,106,1,0,crashed
80,-292.04,94,1,0,crashed
81,-224.21,133,1,0,crashed
82,-35.34,70,1,0,crashed
83,-66.37,77,1,0,crashed
84,-136.01,148,1,0,crashed
85,-330.02,118,1,0,crashed
86,-107.03,65,1,0,crashed
87,-60.67,68,1,0,crashed
88,-164.36,75,1,0,crashed
89,-395.80,103,1,0,crashed
90,-220.86,101,1,0,crashed
91,-227.65,113,1,0,crashed
92,-130.36,93,1,0,crashed
93,-166.50,89,1,0,crashed
94,-72.05,60,1,0,crashed
95,-354.16,104,1,0,crashed
96,-312.66,84,1,0,crashed
97,-127.05,89,1,0,crashed
98,-291.40,125,1,0,crashed
99,-90.83,66,1,0,crashed
100,-349.45,110,1,0,crashed
101,-140.77,91,1,0,crashed
102,-61.22,62,1,0,crashed
103,-109.78,143,1,0,crashed
104,-127.95,110,1,0,crashed
105,-105.33,79,1,0,crashed
106,-155.57,97,1,0,crashed
107,-199.72,68,1,0,crashed
108,-220.23,123,1,0,crashed
109,-160.84,80,1,0,crashed
110,-399.36,114,1,0,crashed
111,-102.24,88,1,0,crashed
112,-104.88,66,1,0,crashed
113,-111.18,107,1,0,crashed
114,-219.87,107,1,0,crashed
115,-135.21,73,1,0,crashed
116,-55.01,67,1,0,crashed
117,-123.41,82,1,0,crashed
118,-95.66,157,1,0,crashed
119,-294.08,80,1,0,crashed
120,-157.58,79,1,0,crashed
121,-150.25,67,1,0,crashed
122,-256.68,96,1,0,crashed
123,-142.41,102,1,0,crashed
124,-56.31,70,1,0,crashed
125,-132.11,71,1,0,crashed
126,-441.10,126,1,0,crashed
127,-217.77,70,1,0,crashed
128,-259.75,96,1,0,crashed
129,-63.44,66,1,0,crashed
130,-108.07,116,1,0,crashed
131,-167.37,94,1,0,crashed
132,-107.79,75,1,0,crashed
133,-98.37,82,1,0,crashed
134,-131.55,93,1,0,crashed
135,-94.20,96,1,0,crashed
136,-93.69,120,1,0,crashed
137,-248.54,99,1,0,crashed
138,-377.46,105,1,0,crashed
139,-388.37,117,1,0,crashed
140,-396.55,81,1,0,crashed
141,-576.52,103,1,0,crashed
142,-235.20,88,1,0,crashed
143,-555.12,119,1,0,crashed
144,-181.14,88,1,0,crashed
145,-80.24,71,1,0,crashed
146,-99.43,93,1,0,crashed
147,-281.58,82,1,0,crashed
148,-99.49,189,1,0,crashed
149,-214.45,106,1,0,crashed
150,-92.63,64,1,0,crashed
151,-421.85,85,1,0,crashed
152,-160.62,79,1,0,crashed
153,-244.27,86,1,0,crashed
154,-254.76,92,1,0,crashed
155,-325.66,103,1,0,crashed
156,-134.02,169,1,0,crashed
157,-315.35,98,1,0,crashed
158,-274.01,149,1,0,crashed
159,-207.29,78,1,0,crashed
160,-114.62,79,1,0,crashed
161,-77.07,80,1,0,crashed
162,-263.20,221,1,0,crashed
163,-323.27,136,1,0,crashed
164,-42.30,100,1,0,crashed
165,-355.93,90,1,0,crashed
166,1.88,87,1,0,crashed
167,-145.96,85,1,0,crashed
168,-181.11,82,1,0,crashed
169,-276.95,116,1,0,crashed
170,-455.20,80,1,0,crashed
171,-296.05,116,1,0,crashed
172,-218.64,107,1,0,crashed
173,-152.11,150,1,0,crashed
174,-129.42,127,1,0,crashed
175,-362.68,83,1,0,crashed
176,-78.37,78,1,0,crashed
177,-88.45,72,1,0,crashed
178,-151.47,111,1,0,crashed
179,-191.07,86,1,0,crashed
180,-304.89,117,1,0,crashed
181,-405.84,88,1,0,crashed
182,-151.68,92,1,0,crashed
183,-398.72,156,1,0,crashed
184,-107.29,93,1,0,crashed
185,-389.61,118,1,0,crashed
186,-498.67,133,1,0,crashed
187,-335.44,98,1,0,crashed
188,-222.25,87,1,0,crashed
189,-104.82,70,1,0,crashed
190,-125.20,102,1,0,crashed
191,-303.68,147,1,0,crashed
192,-461.84,153,1,0,crashed
193,-104.74,76,1,0,crashed
194,-241.57,93,1,0,crashed
195,-273.35,127,1,0,crashed
