episode,reward,length,terminated,truncated,outcome
1,-279.11,101,1,0,crashed
2,-145.04,134,1,0,crashed
3,-113.49,84,1,0,crashed
4,-376.95,131,1,0,out_of_bounds
5,-305.39,120,1,0,out_of_bounds
6,-131.08,70,1,0,crashed
7,-5.77,63,1,0,crashed
8,-349.86,88,1,0,out_of_bounds
9,-234.18,71,1,0,crashed
10,-164.59,82,1,0,crashed
11,-576.49,139,1,0,crashed
12,-110.16,68,1,0,crashed
13,-130.89,119,1,0,crashed
14,-92.83,79,1,0,crashed
15,-226.69,85,1,0,crashed
16,-329.02,93,1,0,crashed
17,-314.15,85,1,0,out_of_bounds
18,-154.54,108,1,0,out_of_bounds
19,-97.31,77,1,0,crashed
20,-114.70,99,1,0,crashed
21,-81.20,68,1,0,crashed
22,-122.25,74,1,0,crashed
23,-84.27,79,1,0,crashed
24,-298.82,93,1,0,crashed
25,-203.77,102,1,0,crashed
26,-235.17,116,1,0,crashed
27,-89.52,94,1,0,crashed
28,-390.00,80,1,0,crashed
29,-111.24,95,1,0,crashed
30,-329.79,73,1,0,crashed
31,-101.38,63,1,0,crashed
32,-516.75,118,1,0,crashed
33,-404.11,83,1,0,crashed
34,-209.97,101,1,0,crashed
35,-266.28,129,1,0,crashed
36,-104.07,131,1,0,crashed
37,-79.02,78,1,0,crashed
38,-144.26,71,1,0,crashed
39,-381.51,142,1,0,crashed
40,-165.78,71,1,0,crashed
41,-25.26,82,1,0,crashed
42,-94.45,68,1,0,crashed
43,-93.49,71,1,0,crashed
44,-33.86,76,1,0,crashed
45,-154.09,110,1,0,crashed
46,-117.77,118,1,0,crashed
47,-86.40,91,1,0,crashed
48,-389.60,93,1,0,out_of_bounds
49,-148.06,137,1,0,crashed
50,-93.23,83,1,0,crashed
51,-68.59,87,1,0,crashed
52,-139.17,109,1,0,crashed
53,-98.80,91,1,0,crashed
54,-369.40,101,1,0,crashed
55,-189.79,157,1,0,crashed
56,-175.37,114,1,0,crashed
57,-143.75,113,1,0,crashed
58,-79.50,110,1,0,crashed
59,-180.88,94,1,0,crashed
60,-82.25,66,1,0,crashed
61,-108.50,75,1,0,crashed
62,-354.27,113,1,0,out_of_bounds
63,-23.29,110,1,0,crashed
64,-313.64,115,1,0,out_of_bounds
65,-109.55,103,1,0,crashed
66,-388.50,120,1,0,out_of_bounds
67,-98.19,74,1,0,crashed
68,-141.41,97,1,0,crashed
69,-191.32,92,1,0,crashed
70,-167.84,114,1,0,crashed
71,-78.30,77,1,0,crashed
72,-509.61,133,1,0,crashed
73,-119.15,68,1,0,crashed
74,-82.56,97,1,0,crashed
75,-225.80,120,1,0,crashed
76,-235.91,67,1,0,crashed
77,-189.14,63,1,0,crashed
78,-187.79,108,1,0,crashed
79,-241.74,124,1,0,crashed
80,-91.95,75,1,0,crashed
81,-239.68,99,1,0,out_of_bounds
82,-115.95,106,1,0,crashed
83,-102.60,85,1,0,crashed
84,-384.89,111,1,0,crashed
85,-232.41,91,1,0,crashed
86,-355.86,84,1,0,out_of_bounds
87,-296.27,135,1,0,crashed
88,-465.42,133,1,0,crashed
89,-274.76,81,1,0,crashed
90,-330.38,135,1,0,crashed
91,-112.87,132,1,0,crashed
92,-105.10,74,1,0,crashed
93,-150.07,87,1,0,crashed
94,-161.93,74,1,0,crashed
95,-297.91,104,1,0,crashed
96,-63.56,116,1,0,crashed
97,-149.08,104,1,0,crashed
98,-342.37,117,1,0,out_of_bounds
99,-58.16,92,1,0,crashed
100,-328.86,93,1,0,crashed
101,-95.89,96,1,0,crashed
102,-384.21,122,1,0,crashed
103,-98.60,115,1,0,crashed
104,-230.75,93,1,0,crashed
105,-106.40,80,1,0,crashed
106,14.46,112,1,0,crashed
107,-66.35,90,1,0,crashed
108,-171.89,111,1,0,crashed
109,-81.55,81,1,0,crashed
110,-124.64,139,1,0,crashed
111,-84.95,79,1,0,crashed
112,-119.33,94,1,0,crashed
113,-107.56,66,1,0,crashed
114,-63.83,129,1,0,crashed
115,-73.38,97,1,0,crashed
116,-304.93,98,1,0,crashed
117,-185.19,65,1,0,crashed
118,-164.84,62,1,0,crashed
119,-83.33,77,1,0,crashed
120,-227.46,111,1,0,crashed
121,-79.58,69,1,0,crashed
122,-57.68,120,1,0,crashed
123,-339.83,91,1,0,out_of_bounds
124,-85.63,65,1,0,crashed
125,-133.80,90,1,0,crashed
126,-253.28,100,1,0,crashed
127,-73.46,100,1,0,crashed
128,-127.93,98,1,0,crashed
129,-106.80,84,1,0,crashed
130,-259.06,110,1,0,crashed
131,-88.25,71,1,0,crashed
132,-168.50,129,1,0,crashed
133,-8.21,98,1,0,crashed
134,-102.24,128,1,0,crashed
135,-262.19,88,1,0,crashed
136,-90.67,78,1,0,crashed
137,-340.46,92,1,0,crashed
138,-39.62,97,1,0,crashed
139,-198.33,80,1,0,crashed
140,-154.17,133,1,0,crashed
141,-141.06,101,1,0,crashed
142,-268.26,113,1,0,crashed
143,-201.14,118,1,0,crashed
144,-53.14,118,1,0,crashed
145,-136.26,111,1,0,crashed
146,-83.90,69,1,0,crashed
147,-86.20,92,1,0,crashed
148,-34.93,134,1,0,crashed
149,-84.62,111,1,0,crashed
150,-71.16,75,1,0,crashed
151,-75.18,79,1,0,crashed
152,-66.17,133,1,0,crashed
153,-99.76,69,1,0,crashed
154,-96.11,65,1,0,crashed
155,-74.38,96,1,0,crashed
156,-105.77,122,1,0,crashed
157,-97.24,98,1,0,crashed
158,-56.89,63,1,0,crashed
159,-145.07,97,1,0,crashed
160,-83.01,76,1,0,crashed
161,-93.79,86,1,0,crashed
162,-125.73,89,1,0,crashed
163,-152.08,133,1,0,crashed
164,-276.82,98,1,0,out_of_bounds
165,-272.56,122,1,0,out_of_bounds
166,-118.03,97,1,0,crashed
167,-113.30,98,1,0,crashed
168,-217.50,107,1,0,crashed
169,-114.28,65,1,0,crashed
170,-414.29,134,1,0,out_of_bounds
171,-149.72,99,1,0,crashed
172,-98.09,66,1,0,crashed
173,-203.20,112,1,0,crashed
174,-71.27,71,1,0,crashed
175,-179.25,136,1,0,out_of_bounds
176,-493.39,99,1,0,crashed
177,-132.89,157,1,0,crashed
178,-57.01,95,1,0,crashed
179,-99.10,91,1,0,crashed
180,-229.05,126,1,0,crashed
181,-53.67,64,1,0,crashed
182,-93.14,85,1,0,crashed
183,-226.32,130,1,0,crashed
184,-89.42,69,1,0,crashed
185,-219.83,130,1,0,crashed
186,-97.30,92,1,0,crashed
187,-333.48,89,1,0,crashed
188,-254.53,145,1,0,crashed
189,-93.34,137,1,0,crashed
190,-101.28,99,1,0,crashed
191,-10.13,122,1,0,crashed
192,-124.17,84,1,0,crashed
193,-415.57,125,1,0,crashed
194,-106.77,77,1,0,crashed
195,-159.19,71,1,0,crashed
196,-141.91,83,1,0,crashed
197,-234.29,82,1,0,crashed
198,-134.61,141,1,0,crashed
199,-85.04,121,1,0,crashed
200,-107.32,93,1,0,crashed
201,-223.10,134,1,0,crashed
202,-322.15,97,1,0,out_of_bounds
203,-98.11,111,1,0,crashed
204,-31.92,104,1,0,crashed
205,-91.24,71,1,0,crashed
206,-123.21,74,1,0,crashed
207,-200.65,144,1,0,crashed
208,-74.34,59,1,0,crashed
209,-147.53,103,1,0,out_of_bounds
210,-114.93,119,1,0,crashed
211,-105.32,65,1,0,crashed
212,-228.33,133,1,0,crashed
213,-119.57,86,1,0,crashed
214,-72.38,79,1,0,crashed
215,-72.27,75,1,0,crashed
216,-69.94,135,1,0,crashed
217,-158.21,129,1,0,crashed
218,-61.21,85,1,0,crashed
219,-121.69,72,1,0,crashed
220,46.36,111,1,0,crashed
221,-109.40,98,1,0,crashed
222,-31.08,133,1,0,crashed
223,-230.43,117,1,0,crashed
224,-145.12,125,1,0,crashed
225,-134.89,127,1,0,crashed
226,-274.34,69,1,0,crashed
227,-253.79,132,1,0,crashed
228,-93.17,128,1,0,crashed
229,-74.64,131,1,0,crashed
230,-310.17,181,1,0,crashed
231,-132.40,83,1,0,crashed
232,-206.28,150,1,0,crashed
233,-65.31,103,1,0,crashed
234,-184.56,141,1,0,crashed
235,-181.39,106,1,0,crashed
236,-25.05,90,1,0,crashed
237,-196.28,125,1,0,crashed
238,-48.13,86,1,0,crashed
239,-61.53,67,1,0,crashed
240,-131.18,141,1,0,crashed
241,-222.04,130,1,0,out_of_bounds
242,-205.26,91,1,0,out_of_bounds
243,-45.62,120,1,0,crashed
244,-48.71,103,1,0,crashed
245,-52.64,143,1,0,crashed
246,-115.48,94,1,0,crashed
247,-102.82,122,1,0,crashed
248,-112.72,91,1,0,crashed
249,-199.61,153,1,0,crashed
250,-94.25,103,1,0,crashed
251,-125.59,106,1,0,crashed
252,-75.95,102,1,0,crashed
253,-82.02,85,1,0,crashed
254,-259.96,102,1,0,crashed
255,-37.95,93,1,0,crashed
256,-261.33,150,1,0,crashed
257,-24.15,76,1,0,crashed
258,-97.43,84,1,0,crashed
259,-34.24,133,1,0,crashed
260,-74.61,119,1,0,crashed
261,-122.78,166,1,0,crashed
262,-72.32,80,1,0,crashed
263,-83.10,71,1,0,crashed
264,-97.09,107,1,0,crashed
265,-117.78,111,1,0,crashed
266,-281.75,149,1,0,crashed
267,-31.58,87,1,0,crashed
268,-46.03,96,1,0,crashed
269,-96.24,145,1,0,crashed
270,-93.57,94,1,0,crashed
271,-6.46,112,1,0,crashed
272,-33.25,138,1,0,crashed
273,-81.50,140,1,0,crashed
274,-138.54,103,1,0,crashed
275,-55.57,155,1,0,crashed
276,-25.91,92,1,0,crashed
277,-114.67,123,1,0,crashed
278,-75.64,71,1,0,crashed
279,-69.33,107,1,0,crashed
280,-97.81,105,1,0,crashed
281,-64.51,149,1,0,crashed
282,-172.74,105,1,0,crashed
283,-119.08,119,1,0,crashed
284,-59.86,137,1,0,crashed
285,-25.15,84,1,0,crashed
286,-73.61,80,1,0,crashed
287,-86.40,71,1,0,crashed
288,-43.55,107,1,0,crashed
289,-238.68,137,1,0,crashed
290,-90.29,152,1,0,crashed
291,-3.99,169,1,0,crashed
292,-55.43,86,1,0,crashed
293,-118.95,89,1,0,crashed
294,-82.97,135,1,0,crashed
295,-214.94,123,1,0,crashed
296,-127.43,127,1,0,crashed
297,-22.39,139,1,0,crashed
298,-59.98,102,1,0,crashed
299,-112.45,170,1,0,crashed
300,-51.99,120,1,0,crashed
301,7.11,289,1,0,crashed
302,-225.51,138,1,0,crashed
303,-66.81,188,1,0,crashed
304,-21.32,219,1,0,crashed
305,-193.41,213,1,0,crashed
306,-112.04,140,1,0,crashed
307,-88.04,100,1,0,crashed
308,-55.98,130,1,0,crashed
309,-71.67,101,1,0,crashed
310,-55.56,235,1,0,crashed
311,17.32,108,1,0,crashed
312,-28.63,190,1,0,crashed
313,-34.21,132,1,0,crashed
314,-40.41,79,1,0,crashed
315,-105.08,119,1,0,crashed
316,-105.18,144,1,0,crashed
317,-42.07,87,1,0,crashed
318,-292.60,192,1,0,crashed
319,-51.20,214,1,0,crashed
320,-37.77,83,1,0,crashed
321,-45.50,112,1,0,crashed
322,-94.50,168,1,0,crashed
323,-148.62,102,1,0,crashed
324,-284.56,202,1,0,out_of_bounds
325,-106.88,87,1,0,crashed
326,-54.55,128,1,0,crashed
327,1.63,177,1,0,crashed
328,-48.40,124,1,0,crashed
329,-74.61,238,1,0,crashed
330,-128.69,168,1,0,crashed
331,1.96,118,1,0,crashed
332,-38.55,154,1,0,crashed
333,-109.42,154,1,0,crashed
334,-43.74,84,1,0,crashed
335,-341.28,147,1,0,crashed
336,-58.59,150,1,0,crashed
337,-3.24,147,1,0,crashed
338,-171.87,137,1,0,crashed
339,-12.84,125,1,0,crashed
340,-76.21,154,1,0,crashed
341,-79.44,102,1,0,crashed
342,-20.61,83,1,0,crashed
343,-273.78,186,1,0,out_of_bounds
344,-70.10,113,1,0,crashed
345,-40.20,141,1,0,crashed
346,-87.66,197,1,0,crashed
347,-225.16,202,1,0,crashed
348,-42.34,132,1,0,crashed
349,-269.60,184,1,0,crashed
350,-81.11,153,1,0,crashed
351,-121.52,194,1,0,crashed
352,-283.73,121,1,0,out_of_bounds
353,-102.32,172,1,0,crashed
354,-39.23,109,1,0,crashed
355,-128.36,213,1,0,out_of_bounds
356,-120.61,170,1,0,crashed
357,-81.51,209,1,0,crashed
358,-43.26,90,1,0,crashed
359,64.70,1000,0,1,time_limit
360,-36.75,145,1,0,crashed
361,-72.00,214,1,0,crashed
362,-21.77,92,1,0,crashed
363,-14.17,213,1,0,crashed
364,-77.40,214,1,0,crashed
365,-39.65,86,1,0,crashed
366,-53.94,212,1,0,crashed
367,1.07,89,1,0,crashed
368,-54.53,114,1,0,crashed
369,-195.55,222,1,0,crashed
370,-15.42,89,1,0,crashed
371,-63.53,105,1,0,crashed
372,-37.26,152,1,0,crashed
373,-53.38,96,1,0,crashed
374,-29.44,151,1,0,crashed
375,-31.25,84,1,0,crashed
376,-86.66,144,1,0,crashed
377,-83.96,127,1,0,crashed
378,-68.75,131,1,0,crashed
379,6.48,88,1,0,crashed
380,-66.27,139,1,0,crashed
381,-36.01,134,1,0,crashed
382,-27.10,87,1,0,crashed
383,-10.20,95,1,0,crashed
384,-71.46,115,1,0,crashed
385,-45.53,113,1,0,crashed
386,-53.22,148,1,0,crashed
387,-78.06,128,1,0,crashed
388,-39.86,95,1,0,crashed
389,-65.11,153,1,0,crashed
390,-48.61,80,1,0,crashed
391,-32.06,86,1,0,crashed
392,-52.44,165,1,0,crashed
393,-107.37,81,1,0,crashed
394,-46.33,133,1,0,crashed
395,-59.23,76,1,0,crashed
396,-145.89,108,1,0,crashed
397,-70.92,118,1,0,crashed
