episode,reward,length,terminated,truncated,outcome
169,-138.25,1001,0,1,time_limit
170,-196.94,168,1,0,crashed
171,9.26,349,1,0,crashed
172,-18.37,281,1,0,crashed
173,-230.20,417,1,0,crashed
174,-189.11,336,1,0,crashed
175,-22.70,192,1,0,crashed
176,-175.76,164,1,0,crashed
177,-178.63,1001,0,1,time_limit
178,-90.29,93,1,0,crashed
179,-179.41,921,1,0,crashed
180,275.66,714,1,0,landed_success
181,-4.15,403,1,0,crashed
182,-161.57,1001,0,1,time_limit
183,-105.42,1001,0,1,time_limit
184,-157.12,213,1,0,crashed
185,-88.09,1001,0,1,time_limit
186,-129.76,1001,0,1,time_limit
187,-159.86,301,1,0,crashed
188,178.36,632,1,0,landed_success
189,-89.94,185,1,0,crashed
190,-31.88,255,1,0,crashed
191,24.13,276,1,0,crashed
192,-23.11,280,1,0,crashed
193,-32.88,177,1,0,crashed
194,-117.37,1001,0,1,time_limit
195,193.52,339,1,0,landed_success
196,-54.98,537,1,0,crashed
197,20.78,197,1,0,crashed
198,33.69,303,1,0,crashed
199,-128.82,1001,0,1,time_limit
200,34.55,239,1,0,crashed
201,25.66,166,1,0,crashed
202,-96.28,1001,0,1,time_limit
203,-142.69,1001,0,1,time_limit
204,-137.41,1001,0,1,time_limit
205,-128.45,1001,0,1,time_limit
206,-113.97,221,1,0,crashed
207,-144.73,785,1,0,out_of_bounds
208,-209.17,285,1,0,out_of_bounds
209,-189.21,93,1,0,crashed
210,-382.24,74,1,0,crashed
211,-737.70,87,1,0,crashed
212,-500.58,65,1,0,crashed
213,-490.97,58,1,0,crashed
214,-530.23,87,1,0,crashed
215,-577.63,70,1,0,crashed
216,-432.03,59,1,0,crashed
217,-451.18,61,1,0,crashed
218,-508.34,61,1,0,crashed
219,-575.56,73,1,0,crashed
220,-428.96,74,1,0,crashed
221,-560.08,69,1,0,crashed
222,-338.62,50,1,0,crashed
223,-392.22,54,1,0,crashed
224,-602.76,88,1,0,crashed
225,-431.87,57,1,0,crashed
226,-479.14,63,1,0,crashed
227,-433.53,60,1,0,crashed
228,-338.46,71,1,0,crashed
229,-327.15,59,1,0,crashed
230,-433.32,62,1,0,crashed
231,-449.23,73,1,0,crashed
232,-461.88,87,1,0,crashed
233,-371.89,56,1,0,crashed
234,-347.10,53,1,0,crashed
235,-354.53,67,1,0,crashed
236,-422.42,72,1,0,crashed
237,-193.27,60,1,0,crashed
238,-248.16,61,1,0,crashed
239,-261.95,89,1,0,crashed
240,-48.87,71,1,0,crashed
241,-300.36,64,1,0,crashed
242,-354.55,66,1,0,crashed
243,-267.20,66,1,0,crashed
244,-233.14,87,1,0,crashed
245,-226.78,77,1,0,crashed
246,-315.86,78,1,0,crashed
247,-313.16,68,1,0,crashed
248,-167.49,80,1,0,crashed
249,-271.27,83,1,0,crashed
250,-351.09,69,1,0,crashed
251,-273.15,85,1,0,crashed
252,-37.59,65,1,0,crashed
253,-145.39,67,1,0,crashed
254,-251.41,91,1,0,crashed
255,-204.30,99,1,0,crashed
256,-276.96,86,1,0,crashed
257,-278.93,61,1,0,crashed
258,-125.88,88,1,0,crashed
259,-176.80,76,1,0,crashed
260,-117.95,54,1,0,crashed
261,-155.13,64,1,0,crashed
262,-154.05,67,1,0,crashed
263,-176.94,62,1,0,crashed
264,-121.81,56,1,0,crashed
265,-53.77,76,1,0,crashed
266,-25.57,71,1,0,crashed
267,-122.35,55,1,0,crashed
268,-142.61,72,1,0,crashed
269,-123.63,77,1,0,crashed
270,31.21,91,1,0,crashed
271,-129.89,57,1,0,crashed
272,-140.90,87,1,0,crashed
273,-123.51,59,1,0,crashed
274,-154.91,57,1,0,crashed
275,-23.96,60,1,0,crashed
276,-129.61,75,1,0,crashed
277,-124.07,69,1,0,crashed
278,-137.93,55,1,0,crashed
279,-150.07,63,1,0,crashed
280,-142.65,78,1,0,crashed
281,-127.49,90,1,0,crashed
282,-223.39,92,1,0,crashed
283,-133.55,56,1,0,crashed
284,4.25,102,1,0,crashed
285,-125.57,91,1,0,crashed
286,-131.59,79,1,0,crashed
287,-132.07,66,1,0,crashed
288,-54.18,65,1,0,crashed
289,-156.91,61,1,0,crashed
290,-133.51,82,1,0,crashed
291,-144.11,56,1,0,crashed
292,-162.49,83,1,0,crashed
293,-111.80,77,1,0,crashed
294,-137.31,88,1,0,crashed
295,-187.18,81,1,0,crashed
296,-152.63,55,1,0,crashed
297,-124.65,73,1,0,crashed
298,-177.41,82,1,0,crashed
299,-138.72,60,1,0,crashed
300,-184.76,89,1,0,crashed
301,-155.33,68,1,0,crashed
302,-159.84,81,1,0,crashed
303,-149.79,75,1,0,crashed
304,-157.16,63,1,0,crashed
305,-128.48,62,1,0,crashed
306,-121.20,59,1,0,crashed
307,-106.70,79,1,0,crashed
308,-169.79,81,1,0,crashed
309,-141.47,60,1,0,crashed
310,-161.01,72,1,0,crashed
311,-146.85,83,1,0,crashed
312,-171.96,78,1,0,crashed
313,-142.10,61,1,0,crashed
314,-128.50,78,1,0,crashed
315,-154.63,61,1,0,crashed
316,-108.88,83,1,0,crashed
317,-139.97,81,1,0,crashed
318,-126.91,91,1,0,crashed
319,-159.20,68,1,0,crashed
320,-168.22,67,1,0,crashed
321,-122.31,78,1,0,crashed
322,23.41,103,1,0,crashed
323,-167.66,87,1,0,crashed
324,-113.98,54,1,0,crashed
325,-137.85,59,1,0,crashed
326,-101.22,55,1,0,crashed
327,-143.37,89,1,0,crashed
328,-124.54,63,1,0,crashed
329,-144.10,73,1,0,crashed
330,-189.97,85,1,0,crashed
331,-137.82,59,1,0,crashed
332,-139.86,57,1,0,crashed
333,-114.67,82,1,0,crashed
334,-102.55,52,1,0,crashed
335,-3.21,89,1,0,crashed
336,-124.45,84,1,0,crashed
337,-41.13,100,1,0,crashed
338,-97.55,90,1,0,crashed
339,-143.81,57,1,0,crashed
340,-112.28,62,1,0,crashed
341,-133.69,68,1,0,crashed
342,-189.15,74,1,0,crashed
343,-141.35,71,1,0,crashed
344,-130.61,64,1,0,crashed
345,-185.58,77,1,0,crashed
346,-119.00,76,1,0,crashed
347,-180.52,67,1,0,crashed
348,-95.08,88,1,0,crashed
349,-100.92,91,1,0,crashed
350,-108.97,88,1,0,crashed
351,-136.76,79,1,0,crashed
352,-109.10,75,1,0,crashed
353,-143.62,83,1,0,crashed
354,-173.01,70,1,0,crashed
355,-83.61,55,1,0,crashed
356,-154.40,81,1,0,crashed
357,-136.22,65,1,0,crashed
358,-170.95,75,1,0,crashed
359,-113.74,58,1,0,crashed
360,-140.35,72,1,0,crashed
361,-153.42,84,1,0,crashed
362,-90.79,56,1,0,crashed
363,-137.65,76,1,0,crashed
364,-141.64,88,1,0,crashed
365,-120.56,80,1,0,crashed
366,-123.01,89,1,0,crashed
367,-203.07,78,1,0,crashed
368,-154.16,66,1,0,crashed
369,22.69,93,1,0,crashed
370,-189.77,82,1,0,crashed
371,-127.21,71,1,0,crashed
372,-107.10,80,1,0,crashed
373,-106.92,81,1,0,crashed
374,-49.39,68,1,0,crashed
375,-173.56,69,1,0,crashed
376,-207.50,89,1,0,crashed
377,-99.05,58,1,0,crashed
378,-140.61,67,1,0,crashed
379,-128.19,55,1,0,crashed
380,-108.27,60,1,0,crashed
381,-16.81,56,1,0,crashed
382,17.90,92,1,0,crashed
383,-127.05,58,1,0,crashed
384,-113.64,76,1,0,crashed
385,-159.64,65,1,0,crashed
386,-116.72,79,1,0,crashed
387,-125.58,59,1,0,crashed
388,-129.00,55,1,0,crashed
389,-119.75,58,1,0,crashed
390,-10.71,93,1,0,crashed
391,-108.05,53,1,0,crashed
392,-117.28,54,1,0,crashed
393,-144.29,66,1,0,crashed
394,-132.38,59,1,0,crashed
395,-162.17,67,1,0,crashed
396,-178.20,66,1,0,crashed
397,-116.62,66,1,0,crashed
398,-165.80,74,1,0,crashed
399,-216.39,80,1,0,crashed
400,-126.89,51,1,0,crashed
401,-376.95,99,1,0,crashed
402,-137.72,80,1,0,crashed
403,-131.33,71,1,0,crashed
404,-142.64,66,1,0,crashed
405,-130.54,65,1,0,crashed
406,-147.11,63,1,0,crashed
407,-169.74,72,1,0,crashed
408,-16.28,86,1,0,crashed
409,-154.98,70,1,0,crashed
410,-156.96,75,1,0,crashed
411,-118.04,57,1,0,crashed
412,-201.87,82,1,0,crashed
413,-137.70,58,1,0,crashed
414,-182.30,79,1,0,crashed
415,-129.08,62,1,0,crashed
416,-122.95,55,1,0,crashed
417,-202.27,132,1,0,crashed
418,-102.41,55,1,0,crashed
419,-119.31,84,1,0,crashed
420,-124.57,55,1,0,crashed
421,-142.03,70,1,0,crashed
422,-145.64,60,1,0,crashed
423,-169.04,79,1,0,crashed
424,-104.05,56,1,0,crashed
425,-161.93,83,1,0,crashed
426,-102.79,60,1,0,crashed
427,-127.55,77,1,0,crashed
428,-132.31,62,1,0,crashed
429,-130.65,69,1,0,crashed
430,-142.15,84,1,0,crashed
431,-137.49,66,1,0,crashed
432,-358.60,115,1,0,crashed
433,-155.46,69,1,0,crashed
434,-151.74,63,1,0,crashed
435,-87.34,56,1,0,crashed
436,-182.35,90,1,0,crashed
437,-146.21,56,1,0,crashed
438,-120.69,70,1,0,crashed
439,26.03,100,1,0,crashed
440,-115.14,90,1,0,crashed
441,-128.20,60,1,0,crashed
442,-116.96,63,1,0,crashed
443,-134.39,59,1,0,crashed
444,-119.31,67,1,0,crashed
445,-124.56,66,1,0,crashed
446,-133.65,58,1,0,crashed
447,-136.78,54,1,0,crashed
448,-148.17,76,1,0,crashed
449,-146.41,69,1,0,crashed
450,-137.80,81,1,0,crashed
451,-126.98,74,1,0,crashed
452,-153.29,80,1,0,crashed
453,-120.81,64,1,0,crashed
454,-95.68,72,1,0,crashed
455,-135.31,88,1,0,crashed
456,-146.02,61,1,0,crashed
457,-132.80,62,1,0,crashed
458,-153.52,74,1,0,crashed
459,-136.39,62,1,0,crashed
460,-141.21,69,1,0,crashed
461,-51.78,75,1,0,crashed
462,-173.29,68,1,0,crashed
463,-156.19,75,1,0,crashed
464,-129.01,57,1,0,crashed
465,-143.42,77,1,0,crashed
466,-141.26,60,1,0,crashed
467,-167.91,64,1,0,crashed
468,-139.80,69,1,0,crashed
469,-134.37,66,1,0,crashed
470,-180.70,96,1,0,crashed
471,-169.03,86,1,0,crashed
472,-156.06,86,1,0,crashed
473,-83.55,53,1,0,crashed
474,-126.97,60,1,0,crashed
475,-111.17,61,1,0,crashed
476,-170.68,81,1,0,crashed
477,-175.09,84,1,0,crashed
478,-122.32,88,1,0,crashed
479,-122.96,79,1,0,crashed
480,-133.99,65,1,0,crashed
481,-100.17,61,1,0,crashed
482,-123.01,55,1,0,crashed
483,-167.28,83,1,0,crashed
484,-91.38,88,1,0,crashed
485,-143.73,58,1,0,crashed
486,-121.63,67,1,0,crashed
487,-155.58,81,1,0,crashed
488,-116.82,79,1,0,crashed
489,-119.23,59,1,0,crashed
490,-86.43,54,1,0,crashed
491,-109.73,63,1,0,crashed
492,-140.62,60,1,0,crashed
493,-104.62,54,1,0,crashed
494,-116.77,54,1,0,crashed
495,-117.13,63,1,0,crashed
496,-157.55,88,1,0,crashed
497,-117.22,57,1,0,crashed
498,-118.14,75,1,0,crashed
499,-137.57,62,1,0,crashed
500,4.56,76,1,0,crashed
501,-146.85,82,1,0,crashed
502,-148.28,59,1,0,crashed
503,-178.85,82,1,0,crashed
504,-154.51,63,1,0,crashed
505,-118.91,59,1,0,crashed
506,-93.53,92,1,0,crashed
507,-140.14,64,1,0,crashed
508,-118.28,80,1,0,crashed
509,-107.92,53,1,0,crashed
510,-140.79,81,1,0,crashed
511,-153.01,62,1,0,crashed
512,-148.88,84,1,0,crashed
513,-90.25,87,1,0,crashed
514,-111.31,63,1,0,crashed
515,-123.59,63,1,0,crashed
516,-135.84,58,1,0,crashed
517,-93.71,85,1,0,crashed
518,-312.19,98,1,0,crashed
519,-161.80,74,1,0,crashed
520,-118.73,56,1,0,crashed
521,-160.48,84,1,0,crashed
522,-173.64,84,1,0,crashed
523,-162.77,74,1,0,crashed
524,48.64,61,1,0,crashed
525,-138.53,68,1,0,crashed
526,-91.92,62,1,0,crashed
527,-133.15,78,1,0,crashed
528,-261.05,101,1,0,crashed
529,-110.07,53,1,0,crashed
530,-119.92,92,1,0,crashed
531,-147.78,63,1,0,crashed
532,-95.74,90,1,0,crashed
533,-142.17,68,1,0,crashed
534,-142.77,61,1,0,crashed
535,-98.41,93,1,0,crashed
536,-132.09,86,1,0,crashed
537,-154.64,75,1,0,crashed
538,-158.21,70,1,0,crashed
539,-258.17,91,1,0,crashed
540,-23.99,85,1,0,crashed
541,-258.86,73,1,0,crashed
542,-268.48,101,1,0,crashed
543,-158.31,90,1,0,crashed
544,-109.55,58,1,0,crashed
545,-98.51,92,1,0,crashed
546,-140.01,69,1,0,crashed
547,-145.09,63,1,0,crashed
548,-40.45,82,1,0,crashed
549,-112.37,75,1,0,crashed
550,-152.06,63,1,0,crashed
551,-335.41,90,1,0,crashed
552,-91.42,56,1,0,crashed
553,-165.12,64,1,0,crashed
554,-132.28,61,1,0,crashed
555,-135.49,60,1,0,crashed
556,-141.67,55,1,0,crashed
557,-114.17,67,1,0,crashed
558,-223.90,71,1,0,crashed
559,-238.35,62,1,0,crashed
560,-282.74,71,1,0,crashed
561,-170.58,84,1,0,crashed
562,-109.32,96,1,0,crashed
563,-224.82,86,1,0,crashed
564,306.13,218,1,0,landed_success
565,-65.50,1001,0,1,time_limit
566,-92.73,1001,0,1,time_limit
567,-139.44,1001,0,1,time_limit
568,-186.98,1001,0,1,time_limit
569,-107.18,1001,0,1,time_limit
570,-118.51,1001,0,1,time_limit
571,-32.20,1001,0,1,time_limit
572,-172.26,1001,0,1,time_limit
573,-174.59,1001,0,1,time_limit
574,-127.03,1001,0,1,time_limit
575,-123.17,1001,0,1,time_limit
576,-131.01,1001,0,1,time_limit
577,-162.50,164,1,0,crashed
578,-102.84,1001,0,1,time_limit
579,-40.93,120,1,0,crashed
580,-100.44,1001,0,1,time_limit
581,167.48,837,1,0,landed_success
582,-238.19,349,1,0,crashed
583,-171.69,991,1,0,crashed
584,28.21,248,1,0,crashed
585,26.12,169,1,0,crashed
586,-93.48,671,1,0,crashed
587,-18.17,355,1,0,crashed
588,-102.16,1001,0,1,time_limit
589,-129.32,158,1,0,crashed
590,37.60,162,1,0,crashed
591,-95.66,1001,0,1,time_limit
592,-101.02,1001,0,1,time_limit
593,-134.55,1001,0,1,time_limit
594,-32.07,266,1,0,crashed
595,28.04,165,1,0,crashed
596,4.06,352,1,0,crashed
597,-188.38,310,1,0,crashed
598,-33.96,234,1,0,crashed
599,198.39,834,1,0,landed_success
600,50.98,292,1,0,crashed
601,0.18,216,1,0,crashed
602,-6.60,350,1,0,crashed
603,28.17,162,1,0,crashed
604,-79.32,448,1,0,crashed
605,169.81,691,1,0,landed_success
606,193.15,356,1,0,landed_success
607,-110.04,314,1,0,crashed
608,-163.68,258,1,0,crashed
609,202.32,512,1,0,landed_success
610,-124.30,236,1,0,crashed
611,203.00,556,1,0,landed_success
612,-92.79,339,1,0,crashed
613,184.43,712,1,0,landed_success
614,-146.70,1001,0,1,time_limit
615,-73.31,532,1,0,crashed
616,-190.80,1001,0,1,time_limit
617,12.90,248,1,0,crashed
618,230.44,508,1,0,landed_success
619,-32.20,508,1,0,crashed
620,-109.72,1001,0,1,time_limit
621,-50.74,1001,0,1,time_limit
622,-0.70,209,1,0,crashed
623,-43.32,1001,0,1,time_limit
624,-20.04,396,1,0,crashed
625,-39.39,1001,0,1,time_limit
626,-127.74,157,1,0,crashed
627,-5.89,228,1,0,crashed
628,271.33,342,1,0,landed_success
629,163.60,660,1,0,landed_success
630,144.87,562,1,0,landed_success
631,161.71,718,1,0,landed_success
632,183.19,653,1,0,landed_success
633,141.46,720,1,0,landed_success
634,204.47,643,1,0,landed_success
635,188.47,774,1,0,landed_success
636,161.64,663,1,0,landed_success
637,46.54,178,1,0,crashed
638,210.08,438,1,0,landed_success
639,61.39,191,1,0,crashed
640,55.00,140,1,0,crashed
641,205.50,546,1,0,landed_success
642,52.05,133,1,0,crashed
643,205.39,356,1,0,landed_success
644,-2.87,101,1,0,crashed
645,-2.65,215,1,0,crashed
646,-27.58,100,1,0,crashed
647,-19.47,96,1,0,crashed
648,256.14,225,1,0,landed_success
649,235.51,251,1,0,landed_success
650,3.89,132,1,0,crashed
651,236.10,259,1,0,landed_success
652,43.61,155,1,0,crashed
653,276.92,279,1,0,landed_success
654,9.44,125,1,0,crashed
655,-15.21,91,1,0,crashed
656,6.23,99,1,0,crashed
657,-48.75,74,1,0,crashed
658,254.20,219,1,0,landed_success
659,284.20,178,1,0,landed_success
660,10.33,116,1,0,crashed
661,21.81,105,1,0,crashed
662,283.44,222,1,0,landed_success
663,262.68,248,1,0,landed_success
664,60.75,141,1,0,crashed
665,245.09,304,1,0,landed_success
666,241.60,282,1,0,landed_success
667,218.21,368,1,0,landed_success
668,-33.75,138,1,0,crashed
669,-35.15,89,1,0,crashed
670,-40.33,172,1,0,crashed
671,-126.46,88,1,0,crashed
672,198.75,312,1,0,landed_success
673,-91.48,97,1,0,crashed
674,-49.61,109,1,0,crashed
675,-86.67,155,1,0,crashed
676,-43.74,100,1,0,crashed
677,-69.39,87,1,0,crashed
678,-25.04,162,1,0,crashed
679,114.13,623,1,0,landed_success
680,-85.65,1001,0,1,time_limit
681,-176.03,257,1,0,crashed
682,36.27,169,1,0,crashed
683,-113.99,1001,0,1,time_limit
684,-48.15,339,1,0,crashed
685,-163.96,220,1,0,crashed
686,-168.25,1001,0,1,time_limit
687,-137.18,1001,0,1,time_limit
688,-149.73,151,1,0,crashed
689,-115.70,1001,0,1,time_limit
690,-78.07,1001,0,1,time_limit
691,-81.16,1001,0,1,time_limit
692,-68.21,1001,0,1,time_limit
693,-72.39,453,1,0,crashed
694,-23.06,1001,0,1,time_limit
695,-104.29,1001,0,1,time_limit
696,-45.86,251,1,0,crashed
697,-130.54,1001,0,1,time_limit
698,-129.45,1001,0,1,time_limit
699,-178.29,1001,0,1,time_limit
700,-243.11,232,1,0,crashed
701,-120.12,1001,0,1,time_limit
702,-122.86,1001,0,1,time_limit
703,-66.37,176,1,0,crashed
704,269.67,379,1,0,landed_success
705,-21.22,252,1,0,crashed
706,-36.63,249,1,0,crashed
707,-32.44,304,1,0,crashed
708,-119.01,1001,0,1,time_limit
709,-196.32,219,1,0,crashed
710,-161.90,203,1,0,crashed
711,-54.27,1001,0,1,time_limit
712,-147.53,195,1,0,crashed
713,-113.54,1001,0,1,time_limit
714,-225.17,269,1,0,crashed
715,-39.91,308,1,0,crashed
716,-75.94,1001,0,1,time_limit
717,62.20,121,1,0,crashed
718,-209.71,265,1,0,crashed
719,15.11,157,1,0,crashed
720,-16.86,216,1,0,crashed
721,-144.98,130,1,0,crashed
722,-12.36,155,1,0,crashed
723,-97.60,1001,0,1,time_limit
724,-133.73,1001,0,1,time_limit
725,46.02,146,1,0,crashed
726,-153.76,145,1,0,crashed
727,-160.85,1001,0,1,time_limit
728,-99.95,1001,0,1,time_limit
729,-85.47,1001,0,1,time_limit
730,299.71,281,1,0,landed_success
731,-152.61,141,1,0,crashed
732,-33.50,88,1,0,crashed
733,-47.06,1001,0,1,time_limit
734,-70.02,1001,0,1,time_limit
735,3.93,155,1,0,crashed
736,-146.71,132,1,0,crashed
737,-19.13,421,1,0,crashed
738,-149.55,143,1,0,crashed
739,77.68,112,1,0,crashed
740,-9.71,255,1,0,crashed
741,-167.14,140,1,0,crashed
742,-74.81,217,1,0,crashed
743,-91.91,162,1,0,crashed
744,236.51,343,1,0,landed_success
745,-35.58,232,1,0,crashed
746,-130.22,143,1,0,crashed
747,220.67,481,1,0,landed_success
748,-109.95,1001,0,1,time_limit
749,223.35,310,1,0,landed_success
750,-46.56,1001,0,1,time_limit
751,-73.31,1001,0,1,time_limit
752,67.09,160,1,0,crashed
753,-93.95,1001,0,1,time_limit
754,-107.31,1001,0,1,time_limit
755,-133.68,1001,0,1,time_limit
756,-95.44,1001,0,1,time_limit
757,-7.10,167,1,0,crashed
758,4.75,1001,0,1,time_limit
759,-71.71,99,1,0,crashed
760,68.64,135,1,0,crashed
761,227.32,400,1,0,landed_success
762,75.12,153,1,0,crashed
763,252.93,210,1,0,landed_success
764,25.51,114,1,0,crashed
765,224.51,341,1,0,landed_success
766,-21.64,99,1,0,crashed
767,-42.15,77,1,0,crashed
768,251.51,328,1,0,landed_success
769,35.48,118,1,0,crashed
770,11.87,90,1,0,crashed
771,200.91,363,1,0,landed_success
772,-159.53,68,1,0,crashed
773,240.61,327,1,0,landed_success
774,48.89,139,1,0,crashed
775,64.88,134,1,0,crashed
776,-14.77,142,1,0,crashed
777,64.53,123,1,0,crashed
778,-133.08,504,1,0,crashed
779,130.15,641,1,0,landed_success
780,135.76,402,1,0,landed_success
781,220.63,372,1,0,landed_success
782,222.04,326,1,0,landed_success
783,-20.37,283,1,0,crashed
784,216.48,313,1,0,landed_success
785,247.57,262,1,0,landed_success
786,13.22,189,1,0,crashed
787,-33.21,277,1,0,crashed
788,234.27,325,1,0,landed_success
789,5.07,114,1,0,crashed
790,191.68,452,1,0,landed_success
791,203.75,424,1,0,landed_success
792,176.09,506,1,0,landed_success
793,194.25,580,1,0,landed_success
794,9.15,175,1,0,crashed
795,166.55,612,1,0,landed_success
796,188.44,489,1,0,landed_success
797,39.28,154,1,0,crashed
798,187.66,229,1,0,landed_success
799,225.99,374,1,0,landed_success
800,208.98,349,1,0,landed_success
801,227.74,248,1,0,landed_success
802,-45.29,120,1,0,crashed
803,71.40,233,1,0,crashed
804,238.58,372,1,0,landed_success
805,215.89,343,1,0,landed_success
806,257.34,288,1,0,landed_success
807,13.56,184,1,0,crashed
808,54.93,140,1,0,crashed
809,217.14,310,1,0,landed_success
810,-13.32,1001,0,1,time_limit
