episode,reward,length,terminated,truncated,outcome
1,-67.66,78,1,0,crashed
2,-230.35,95,1,0,crashed
3,-228.50,81,1,0,crashed
4,-95.43,67,1,0,crashed
5,-334.27,93,1,0,out_of_bounds
6,-94.78,67,1,0,crashed
7,-91.60,128,1,0,crashed
8,-256.42,114,1,0,crashed
9,-480.20,86,1,0,crashed
10,-252.65,102,1,0,out_of_bounds
11,-87.65,76,1,0,crashed
12,-328.31,94,1,0,out_of_bounds
13,-116.61,93,1,0,crashed
14,-138.24,99,1,0,crashed
15,-101.11,114,1,0,crashed
16,-152.04,114,1,0,crashed
17,-111.10,98,1,0,crashed
18,-463.50,124,1,0,out_of_bounds
19,-58.27,65,1,0,crashed
20,-374.61,92,1,0,crashed
21,-78.66,77,1,0,crashed
22,-471.72,107,1,0,crashed
23,-203.46,90,1,0,crashed
24,-135.73,92,1,0,crashed
25,-456.45,87,1,0,out_of_bounds
26,-171.93,78,1,0,crashed
27,-460.77,107,1,0,out_of_bounds
28,-22.90,116,1,0,crashed
29,-292.14,85,1,0,crashed
30,-92.07,128,1,0,crashed
31,-264.04,116,1,0,crashed
32,-285.18,103,1,0,crashed
33,-84.11,125,1,0,crashed
34,-425.13,91,1,0,out_of_bounds
35,-240.62,83,1,0,crashed
36,-95.24,86,1,0,crashed
37,-228.24,73,1,0,crashed
38,-413.84,111,1,0,crashed
39,-420.38,102,1,0,crashed
40,-288.56,89,1,0,crashed
41,-308.15,98,1,0,out_of_bounds
42,-192.87,99,1,0,crashed
43,-67.86,78,1,0,crashed
44,-141.56,173,1,0,crashed
45,-86.79,86,1,0,crashed
46,-170.45,122,1,0,crashed
47,-337.10,71,1,0,crashed
48,-265.46,111,1,0,crashed
49,-72.45,70,1,0,crashed
50,-257.22,68,1,0,crashed
51,-130.95,117,1,0,crashed
52,-389.70,119,1,0,crashed
53,-174.44,126,1,0,crashed
54,-288.99,101,1,0,crashed
55,-170.32,83,1,0,crashed
56,-268.16,123,1,0,crashed
57,-231.43,106,1,0,crashed
58,-46.60,85,1,0,crashed
59,-275.05,106,1,0,out_of_bounds
60,-43.36,135,1,0,crashed
61,-479.49,122,1,0,crashed
62,-100.95,107,1,0,crashed
63,-256.56,85,1,0,crashed
64,-289.61,112,1,0,out_of_bounds
